"","x"
"GSM1772075305.18","7"
"GSM1772078029.15","7"
"GSM1772089186.12","7"
"GSM1772096173.11","7"
"GSM1772096173.12","7"
"GSM1772078022.10","7"
"GSM1772075310.14","7"
"GSM1772096138.31","15"
"GSM1772096131.1","7"
"GSM1772089196.10","7"
"GSM1772092004.8","7"
"GSM1772089190.17","7"
"GSM1772092012.14","7"
"GSM1772078013.21","7"
"GSM1772092013.10","7"
"GSM1772092013.11","7"
"GSM1772078022.11","7"
"GSM1772096140.18","7"
"GSM1772089186.13","7"
"GSM1772092012.15","7"
"GSM1772092013.12","7"
"GSM1772092012.16","7"
"GSM1772096097.12","7"
"GSM1772089190.18","7"
"GSM1772078023.4","7"
"GSM1772092012.17","7"
"GSM1772092013.13","7"
"GSM1772078017.23","11"
"GSM1772092013.14","7"
"GSM1772092013.15","11"
"GSM1772075305.19","7"
"GSM1772078023.5","15"
"GSM1772092013.16","7"
"GSM1772092012.18","11"
"GSM1772092013.17","7"
"GSM1772092012.19","7"
"GSM1772078030.30","7"
"GSM1772092012.20","7"
"GSM1772089190.19","11"
"GSM1772078017.24","7"
"GSM1772078018.19","7"
"GSM1772096100.30","7"
"GSM1772096101.25","11"
"GSM1772096138.32","7"
"GSM1772096141.35","7"
"GSM1772096171.15","7"
"GSM1772084014.7","7"
"GSM1772092004.9","7"
"GSM1772084014.8","7"
"GSM1772078022.12","7"
"GSM1772096136.28","11"
"GSM1772089188.10","7"
"GSM1772096171.16","7"
"GSM1772078022.13","7"
"GSM1772084014.9","7"
"GSM1772092004.10","7"
"GSM1772075304.27","7"
"GSM1772075304.28","7"
"GSM1772075305.20","7"
"GSM1772092012.21","7"
"GSM1772092011.5","7"
"GSM1772089195.16","7"
"GSM1772089190.20","7"
"GSM1772096131.2","7"
"GSM1772089195.17","3"
"GSM1772096171.17","7"
"GSM1772078018.20","14"
"GSM1772089187.10","7"
"GSM1772092013.18","7"
"GSM1772092005.7","7"
"GSM1772092008.17","3"
"GSM1772089190.21","7"
"GSM1772078022.14","7"
"GSM1772089188.11","7"
"GSM1772089190.22","11"
"GSM1772078018.21","7"
"GSM1772078017.25","7"
"GSM1772078016.21","7"
"GSM1772089196.11","7"
"GSM1772089190.23","11"
"GSM1772092005.8","7"
"GSM1772092012.22","7"
"GSM1772096136.29","7"
"GSM1772089187.11","7"
"GSM1772096139.17","11"
"GSM1772075317.13","3"
"GSM1772096134.13","7"
"GSM1772089190.24","7"
"GSM1772092008.18","7"
"GSM1772089188.12","7"
"GSM1772089188.13","7"
"GSM1772089188.14","7"
"GSM1772075304.29","5"
"GSM1772089187.12","7"
"GSM1772092012.23","7"
"GSM1772092012.24","7"
"GSM1772092013.19","7"
"GSM1772092004.11","7"
"GSM1772092005.9","7"
"GSM1772089186.14","7"
"GSM1772089194.25","7"
"GSM1772096134.14","11"
"GSM1772096173.13","7"
"GSM1772096145.7","7"
"GSM1772096145.8","7"
"GSM1772096171.18","7"
"GSM1772078028.14","7"
"GSM1772096172.12","3"
"GSM1772089188.15","7"
"GSM1772096133.17","11"
"GSM1772075304.30","7"
"GSM1772096144.10","7"
"GSM1772078017.26","7"
"GSM1772096140.19","11"
"GSM1772096173.14","7"
"GSM1772089190.25","7"
"GSM1772089190.26","7"
"GSM1772089188.16","7"
"GSM1772096131.3","7"
"GSM1772075305.21","11"
"GSM1772078023.6","7"
"GSM1772089186.15","7"
"GSM1772089187.13","7"
"GSM1772075304.31","11"
"GSM1772096103.33","11"
"GSM1772078028.15","7"
"GSM1772096140.20","11"
"GSM1772075317.14","7"
"GSM1772075317.15","7"
"GSM1772075317.16","7"
"GSM1772075317.17","7"
"GSM1772075304.32","7"
"GSM1772075310.15","13"
"GSM1772075310.16","7"
"GSM1772078014.16","7"
"GSM1772078014.17","11"
"GSM1772078016.22","14"
"GSM1772078017.27","14"
"GSM1772078019.11","7"
"GSM1772078019.12","0"
"GSM1772092012.25","7"
"GSM1772092012.26","7"
"GSM1772089194.26","7"
"GSM1772089195.18","7"
"GSM1772089190.27","5"
"GSM1772089190.28","14"
"GSM1772089187.14","7"
"GSM1772089187.15","7"
"GSM1772092005.10","7"
"GSM1772092005.11","7"
"GSM1772096126.12","7"
"GSM1772096161","7"
"GSM1772096096.11","11"
"GSM1772096097.13","14"
"GSM1772096099.22","11"
"GSM1772096101.26","7"
"GSM1772096102.12","7"
"GSM1772096102.13","7"
"GSM1772096102.14","7"
"GSM1772096102.15","11"
"GSM1772096135.23","11"
"GSM1772096133.18","11"
"GSM1772096133.19","7"
"GSM1772096133.20","0"
"GSM1772096133.21","11"
"GSM1772096134.15","7"
"GSM1772096136.30","11"
"GSM1772096140.21","11"
"GSM1772096140.22","7"
"GSM1772096140.23","7"
"GSM1772096144.11","7"
"GSM1772096162.25","7"
"GSM1772096162.26","13"
"GSM1772096162.27","7"
"GSM1772096165.18","15"
"GSM1772096168.17","7"
"GSM1772096171.19","15"
"GSM1772096171.20","11"
"GSM1772096172.13","7"
"GSM1772096173.15","7"
"GSM1772096173.16","11"
"GSM1772096128.9","7"
"GSM1772096128.10","7"
"GSM1772096131.4","7"
"GSM1772096145.9","7"
"GSM1772096145.10","7"
"GSM1772096145.11","7"
"GSM1772096175.6","15"
"GSM1772096175.7","11"
"GSM1772096175.8","15"
"GSM1772084020.9","3"
"GSM1772084020.10","7"
"GSM1772084014.10","7"
"GSM1772084017.14","15"
"GSM1772084021.15","7"
"GSM1772075310.17","7"
"GSM1772078030.31","7"
"GSM1772078013.22","7"
"GSM1772078018.22","7"
"GSM1772092012.27","11"
"GSM1772092012.28","7"
"GSM1772092011.6","7"
"GSM1772092011.7","3"
"GSM1772092004.12","7"
"GSM1772096126.13","14"
"GSM1772096126.14","7"
"GSM1772096100.31","15"
"GSM1772096102.16","7"
"GSM1772096103.34","15"
"GSM1772096133.22","11"
"GSM1772096138.33","7"
"GSM1772096139.18","7"
"GSM1772096141.36","11"
"GSM1772096165.19","7"
"GSM1772096168.18","7"
"GSM1772096131.5","4"
"GSM1772084014.11","7"
"GSM1772078029.16","4"
"GSM1772078029.17","1"
"GSM1772092012.29","7"
"GSM1772092009.11","7"
"GSM1772092011.8","7"
"GSM1772089188.17","7"
"GSM1772092004.13","7"
"GSM1772096097.14","7"
"GSM1772096101.27","11"
"GSM1772096102.17","7"
"GSM1772096132.37","11"
"GSM1772096136.31","11"
"GSM1772096136.32","11"
"GSM1772096165.20","7"
"GSM1772096172.14","7"
"GSM1772084021.16","11"
"GSM1772058147.3","17"
"GSM1772075310.18","0"
"GSM1772089188.18","7"
"GSM1772096096.12","7"
"GSM1772096099.23","7"
"GSM1772096138.34","11"
"GSM1772096165.21","11"
"GSM1772096168.19","7"
"GSM1772096172.15","7"
"GSM1772096173.17","11"
"GSM1772078019.13","7"
"GSM1772089195.19","11"
"GSM1772096096.13","11"
"GSM1772096135.24","11"
"GSM1772096162.28","2"
"GSM1772096173.18","13"
"GSM1772078029.18","15"
"GSM1772078019.14","10"
"GSM1772078019.15","7"
"GSM1772078019.16","7"
"GSM1772092013.20","7"
"GSM1772096158.3","7"
"GSM1772096161.1","7"
"GSM1772096100.32","11"
"GSM1772096141.37","7"
"GSM1772096162.29","11"
"GSM1772096128.11","11"
"GSM1772075304.33","3"
"GSM1772092005.12","3"
"GSM1772089186.16","3"
"GSM1772092004.14","3"
"GSM1772084021.17","10"
"GSM1772096127.1","3"
"GSM1772058147.4","3"
"GSM1772084014.12","3"
"GSM1772075305.22","3"
"GSM1772084017.15","10"
"GSM1772075305.23","3"
"GSM1772078030.32","3"
"GSM1772075304.34","3"
"GSM1772078031.9","3"
"GSM1772058147.5","3"
"GSM1772078014.18","3"
"GSM1772078030.33","3"
"GSM1772092013.21","3"
"GSM1772096126.15","3"
"GSM1772096128.12","3"
"GSM1772096132.38","3"
"GSM1772078031.10","1"
"GSM1772096161.2","3"
"GSM1772096165.22","3"
"GSM1772096131.6","3"
"GSM1772096128.13","3"
"GSM1772075309.1","10"
"GSM1772078019.17","3"
"GSM1772092010.11","3"
"GSM1772058147.6","10"
"GSM1772075319","3"
"GSM1772078029.19","3"
"GSM1772078031.11","3"
"GSM1772089195.20","3"
"GSM1772089196.12","3"
"GSM1772089186.17","3"
"GSM1772089186.18","3"
"GSM1772089187.16","3"
"GSM1772092004.15","3"
"GSM1772096158.4","3"
"GSM1772096131.7","3"
"GSM1772084021.18","3"
"GSM1772075319.1","3"
"GSM1772089190.29","3"
"GSM1772096131.8","10"
"GSM1772089194.27","3"
"GSM1772092010.12","10"
"GSM1772092005.13","3"
"GSM1772078017.28","3"
"GSM1772096126.16","10"
"GSM1772078028.16","3"
"GSM1772078013.23","3"
"GSM1772092004.16","3"
"GSM1772078016.23","3"
"GSM1772096172.16","3"
"GSM1772089186.19","3"
"GSM1772078029.20","3"
"GSM1772058147.7","3"
"GSM1772096135.25","3"
"GSM1772078018.23","7"
"GSM1772092008.19","3"
"GSM1772092011.9","3"
"GSM1772096168.20","3"
"GSM1772096127.2","4"
"GSM1772058147.8","3"
"GSM1772058147.9","3"
"GSM1772058147.10","3"
"GSM1772075317.18","3"
"GSM1772075305.24","3"
"GSM1772078031.12","3"
"GSM1772089187.17","3"
"GSM1772092004.17","3"
"GSM1772092004.18","3"
"GSM1772096126.17","3"
"GSM1772096139.19","10"
"GSM1772096141.38","3"
"GSM1772096128.14","3"
"GSM1772058147.11","10"
"GSM1772058147.12","10"
"GSM1772075309.2","18"
"GSM1772078030.34","3"
"GSM1772078031.13","3"
"GSM1772078013.24","3"
"GSM1772078018.24","3"
"GSM1772078019.18","4"
"GSM1772078019.19","10"
"GSM1772092012.30","3"
"GSM1772092009.12","3"
"GSM1772092009.13","3"
"GSM1772089186.20","3"
"GSM1772092004.19","3"
"GSM1772096126.18","3"
"GSM1772096126.19","10"
"GSM1772096127.3","10"
"GSM1772096127.4","3"
"GSM1772096131.9","3"
"GSM1772092008.20","3"
"GSM1772058147.13","3"
"GSM1772092004.20","3"
"GSM1772058147.14","3"
"GSM1772096158.5","3"
"GSM1772075304.35","3"
"GSM1772089196.13","3"
"GSM1772075309.3","3"
"GSM1772089194.28","3"
"GSM1772075305.25","3"
"GSM1772058147.15","3"
"GSM1772075319.2","3"
"GSM1772075309.4","10"
"GSM1772078030.35","3"
"GSM1772078017.29","3"
"GSM1772092008.21","3"
"GSM1772089186.21","3"
"GSM1772096127.5","3"
"GSM1772096158.6","3"
"GSM1772096131.10","3"
"GSM1772078014.19","3"
"GSM1772092004.21","3"
"GSM1772096127.6","3"
"GSM1772075310.19","7"
"GSM1772078022.15","7"
"GSM1772092010.13","14"
"GSM1772092011.10","7"
"GSM1772096131.11","2"
"GSM1772058147.16","3"
"GSM1772058147.17","3"
"GSM1772058147.18","10"
"GSM1772058147.19","10"
"GSM1772058147.20","10"
"GSM1772058147.21","10"
"GSM1772058147.22","10"
"GSM1772058147.23","3"
"GSM1772075319.3","10"
"GSM1772075319.4","3"
"GSM1772075319.5","3"
"GSM1772075319.6","3"
"GSM1772075304.36","3"
"GSM1772075304.37","14"
"GSM1772075309.5","10"
"GSM1772075310.20","3"
"GSM1772078030.36","3"
"GSM1772078031.14","0"
"GSM1772078013.25","3"
"GSM1772078014.20","3"
"GSM1772078014.21","3"
"GSM1772078019.20","3"
"GSM1772078019.21","3"
"GSM1772092009.14","3"
"GSM1772092009.15","3"
"GSM1772092009.16","3"
"GSM1772092009.17","3"
"GSM1772092010.14","3"
"GSM1772092010.15","3"
"GSM1772092011.11","6"
"GSM1772092011.12","3"
"GSM1772092011.13","3"
"GSM1772092011.14","3"
"GSM1772092011.15","3"
"GSM1772089194.29","3"
"GSM1772089194.30","3"
"GSM1772089194.31","3"
"GSM1772089194.32","6"
"GSM1772089194.33","3"
"GSM1772089194.34","0"
"GSM1772089195.21","3"
"GSM1772089195.22","0"
"GSM1772089196.14","14"
"GSM1772089196.15","3"
"GSM1772089196.16","3"
"GSM1772089196.17","3"
"GSM1772089196.18","3"
"GSM1772089196.19","3"
"GSM1772089188.19","3"
"GSM1772089186.22","3"
"GSM1772089187.18","3"
"GSM1772092004.22","3"
"GSM1772092004.23","3"
"GSM1772092004.24","3"
"GSM1772092004.25","3"
"GSM1772092005.14","3"
"GSM1772096126.20","10"
"GSM1772096126.21","3"
"GSM1772096126.22","1"
"GSM1772096126.23","10"
"GSM1772096126.24","3"
"GSM1772096126.25","3"
"GSM1772096126.26","10"
"GSM1772096126.27","3"
"GSM1772096126.28","3"
"GSM1772096127.7","3"
"GSM1772096127.8","10"
"GSM1772096127.9","3"
"GSM1772096158.7","3"
"GSM1772096158.8","3"
"GSM1772096161.3","10"
"GSM1772096161.4","3"
"GSM1772096099.24","11"
"GSM1772096103.35","3"
"GSM1772096103.36","0"
"GSM1772096103.37","0"
"GSM1772096132.39","1"
"GSM1772096132.40","3"
"GSM1772096132.41","3"
"GSM1772096133.23","3"
"GSM1772096133.24","3"
"GSM1772096134.16","1"
"GSM1772096134.17","3"
"GSM1772096134.18","1"
"GSM1772096134.19","3"
"GSM1772096139.20","10"
"GSM1772096141.39","3"
"GSM1772096165.23","2"
"GSM1772096168.21","14"
"GSM1772096171.21","3"
"GSM1772096171.22","3"
"GSM1772096172.17","0"
"GSM1772096172.18","3"
"GSM1772096172.19","3"
"GSM1772096172.20","3"
"GSM1772096172.21","2"
"GSM1772096173.19","10"
"GSM1772096173.20","3"
"GSM1772096128.15","10"
"GSM1772096128.16","3"
"GSM1772096128.17","3"
"GSM1772096128.18","0"
"GSM1772096131.12","10"
"GSM1772096131.13","17"
"GSM1772096131.14","3"
"GSM1772096131.15","0"
"GSM1772096131.16","3"
"GSM1772096131.17","10"
"GSM1772096145.12","3"
"GSM1772096145.13","10"
"GSM1772096145.14","3"
"GSM1772096175.9","3"
"GSM1772084020.11","3"
"GSM1772084017.16","10"
"GSM1772084017.17","10"
"GSM1772084017.18","9"
"GSM1772084017.19","3"
"GSM1772084021.19","10"
"GSM1772058147.24","10"
"GSM1772058147.25","3"
"GSM1772058147.26","10"
"GSM1772058147.27","10"
"GSM1772058147.28","10"
"GSM1772058147.29","3"
"GSM1772058147.30","3"
"GSM1772058147.31","10"
"GSM1772058147.32","10"
"GSM1772058147.33","10"
"GSM1772058147.34","10"
"GSM1772058147.35","10"
"GSM1772058147.36","10"
"GSM1772058147.37","10"
"GSM1772075304.38","10"
"GSM1772075305.26","3"
"GSM1772075305.27","3"
"GSM1772075309.6","10"
"GSM1772075309.7","10"
"GSM1772078028.17","3"
"GSM1772078029.21","10"
"GSM1772078031.15","3"
"GSM1772078013.26","3"
"GSM1772078017.30","10"
"GSM1772078018.25","7"
"GSM1772078019.22","4"
"GSM1772078019.23","3"
"GSM1772078019.24","0"
"GSM1772078019.25","10"
"GSM1772092012.31","3"
"GSM1772092009.18","14"
"GSM1772092010.16","3"
"GSM1772092010.17","3"
"GSM1772092010.18","3"
"GSM1772092010.19","3"
"GSM1772092010.20","3"
"GSM1772092011.16","3"
"GSM1772092011.17","3"
"GSM1772089196.20","3"
"GSM1772089196.21","3"
"GSM1772089186.23","6"
"GSM1772089187.19","3"
"GSM1772089187.20","3"
"GSM1772089187.21","3"
"GSM1772089187.22","3"
"GSM1772089187.23","3"
"GSM1772089187.24","10"
"GSM1772096127.10","10"
"GSM1772096127.11","10"
"GSM1772096158.9","3"
"GSM1772096158.10","7"
"GSM1772096161.5","3"
"GSM1772096096.14","3"
"GSM1772096097.15","0"
"GSM1772096100.33","10"
"GSM1772096133.25","3"
"GSM1772096133.26","3"
"GSM1772096134.20","3"
"GSM1772096172.22","3"
"GSM1772096173.21","10"
"GSM1772096131.18","3"
"GSM1772096145.15","13"
"GSM1772084017.20","10"
"GSM1772084017.21","4"
"GSM1772084021.20","10"
"GSM1772092008.22","3"
"GSM1772078018.26","3"
"GSM1772058147.38","3"
"GSM1772058147.39","3"
"GSM1772096131.19","3"
"GSM1772058147.41","3"
"GSM1772058147.42","3"
"GSM1772078031.16","3"
"GSM1772092008.23","3"
"GSM1772089186.24","3"
"GSM1772096134.21","3"
"GSM1772078023.7","3"
"GSM1772084017.22","3"
"GSM1772058147.43","3"
"GSM1772096131.20","3"
"GSM1772078019.26","3"
"GSM1772078019.27","10"
"GSM1772075305.28","3"
"GSM1772075309.8","10"
"GSM1772078029.22","10"
"GSM1772058147.44","10"
"GSM1772096172.23","3"
"GSM1772092004.26","3"
"GSM1772075305.29","3"
"GSM1772092004.27","3"
"GSM1772078031.17","10"
"GSM1772078017.31","10"
"GSM1772089186.25","3"
"GSM1772092008.24","3"
"GSM1772075305.30","10"
"GSM1772089186.26","3"
"GSM1772092013.22","3"
"GSM1772092012.32","3"
"GSM1772092008.25","3"
"GSM1772092013.23","3"
"GSM1772075304.39","3"
"GSM1772089186.27","3"
"GSM1772078031.18","10"
"GSM1772089186.28","3"
"GSM1772078031.19","10"
"GSM1772078031.20","10"
"GSM1772078031.21","10"
"GSM1772078031.22","3"
"GSM1772078031.23","3"
"GSM1772096096.15","11"
"GSM1772075309.9","16"
"GSM1772096101.28","16"
"GSM1772092012.33","16"
"GSM1772092009.19","16"
"GSM1772092012.34","3"
"GSM1772092008.26","16"
"GSM1772092008.27","16"
"GSM1772075304.40","16"
"GSM1772089190.30","16"
"GSM1772078031.24","16"
"GSM1772075304.41","16"
"GSM1772089186.29","16"
"GSM1772075319.9","16"
"GSM1772084017.23","16"
"GSM1772096099.25","16"
"GSM1772096131.21","16"
"GSM1772078019.30","16"
"GSM1772078013.27","16"
"GSM1772078031.25","16"
"GSM1772078018.27","16"
"GSM1772096101.29","16"
"GSM1772078031.26","16"
"GSM1772078013.28","16"
"GSM1772078018.28","16"
"GSM1772089190.31","16"
"GSM1772058147.45","16"
"GSM1772078028.18","16"
"GSM1772096099.26","16"
"GSM1772096172.24","16"
"GSM1772092005.15","16"
"GSM1772096097.16","0"
"GSM1772096097.17","0"
"GSM1772084014.13","1"
"GSM1772096173.22","6"
"GSM1772096100.34","16"
"GSM1772096100.35","16"
"GSM1772092005.16","16"
"GSM1772078017.32","16"
"GSM1772096144.12","16"
"GSM1772078013.29","16"
"GSM1772078014.22","16"
"GSM1772078023.8","16"
"GSM1772092004.28","16"
"GSM1772078019.31","16"
"GSM1772089186.30","16"
"GSM1772078016.24","16"
"GSM1772058147.46","17"
"GSM1772078014.23","12"
"GSM1772096145.16","8"
"GSM1772078030.37","12"
"GSM1772084014.14","12"
"GSM1772096135.26","12"
"GSM1772096133.27","12"
"GSM1772096134.22","12"
"GSM1772075305.31","17"
"GSM1772092012.35","12"
"GSM1772078018.29","12"
"GSM1772096103.38","8"
"GSM1772078029.23","12"
"GSM1772078014.24","12"
"GSM1772092013.24","7"
"GSM1772096100.36","12"
"GSM1772096136.33","7"
"GSM1772096165.24","12"
"GSM1772089196.22","12"
"GSM1772078013.30","12"
"GSM1772089187.25","12"
"GSM1772078016.25","12"
"GSM1772096100.37","12"
"GSM1772092010.21","12"
"GSM1772078018.30","12"
"GSM1772096135.27","12"
"GSM1772096172.25","12"
"GSM1772092008.28","12"
"GSM1772078022.16","12"
"GSM1772096134.23","12"
"GSM1772078018.31","12"
"GSM1772078017.33","12"
"GSM1772096133.28","12"
"GSM1772096145.17","12"
"GSM1772078013.31","12"
"GSM1772096168.22","12"
"GSM1772078016.26","12"
"GSM1772078013.32","12"
"GSM1772096168.23","12"
"GSM1772078014.25","12"
"GSM1772096099.27","12"
"GSM1772078013.33","12"
"GSM1772078013.34","12"
"GSM1772092013.25","12"
"GSM1772078031.27","12"
"GSM1772078013.35","12"
"GSM1772092008.29","12"
"GSM1772078014.26","12"
"GSM1772096134.24","12"
"GSM1772058147.47","12"
"GSM1772092012.36","12"
"GSM1772096172.26","12"
"GSM1772092010.22","12"
"GSM1772096135.28","12"
"GSM1772092012.37","12"
"GSM1772092005.17","12"
"GSM1772096099.28","1"
"GSM1772096145.18","12"
"GSM1772096168.24","12"
"GSM1772078016.27","12"
"GSM1772096135.29","12"
"GSM1772096173.23","12"
"GSM1772092008.30","4"
"GSM1772096097.18","19"
"GSM1772096100.38","12"
"GSM1772096103.39","19"
"GSM1772096136.34","1"
"GSM1772096136.35","6"
"GSM1772096165.25","12"
"GSM1772096172.27","8"
"GSM1772096131.22","12"
"GSM1772058147.48","8"
"GSM1772058147.49","8"
"GSM1772058147.50","8"
"GSM1772075317.19","8"
"GSM1772075317.20","8"
"GSM1772075317.21","8"
"GSM1772075317.22","8"
"GSM1772075317.23","8"
"GSM1772075305.32","1"
"GSM1772075310.21","8"
"GSM1772075310.22","8"
"GSM1772078028.19","8"
"GSM1772078028.20","8"
"GSM1772078014.27","8"
"GSM1772078014.28","8"
"GSM1772078014.29","8"
"GSM1772078016.28","8"
"GSM1772078017.34","6"
"GSM1772078022.17","8"
"GSM1772078023.9","8"
"GSM1772092012.38","12"
"GSM1772092012.39","7"
"GSM1772092013.26","8"
"GSM1772092013.27","8"
"GSM1772092008.31","8"
"GSM1772092010.23","8"
"GSM1772092011.18","3"
"GSM1772092011.19","8"
"GSM1772092011.20","8"
"GSM1772092011.21","8"
"GSM1772089194.35","8"
"GSM1772089195.23","8"
"GSM1772089196.23","8"
"GSM1772089196.24","8"
"GSM1772089190.32","11"
"GSM1772089190.33","8"
"GSM1772089186.31","8"
"GSM1772089187.26","8"
"GSM1772096097.19","1"
"GSM1772096097.20","8"
"GSM1772096099.29","8"
"GSM1772096099.30","8"
"GSM1772096100.39","8"
"GSM1772096101.30","8"
"GSM1772096102.18","8"
"GSM1772096103.40","8"
"GSM1772096132.42","8"
"GSM1772096132.43","8"
"GSM1772096133.29","8"
"GSM1772096133.30","1"
"GSM1772096136.36","1"
"GSM1772096136.37","8"
"GSM1772096136.38","8"
"GSM1772096138.35","12"
"GSM1772096138.36","8"
"GSM1772096140.24","8"
"GSM1772096140.25","8"
"GSM1772096140.26","8"
"GSM1772096140.27","8"
"GSM1772096140.28","8"
"GSM1772096141.40","8"
"GSM1772096141.41","8"
"GSM1772096162.30","8"
"GSM1772096162.31","8"
"GSM1772096168.25","8"
"GSM1772096168.26","8"
"GSM1772096168.27","8"
"GSM1772096168.28","8"
"GSM1772096171.23","13"
"GSM1772096171.24","8"
"GSM1772096172.28","8"
"GSM1772096131.23","8"
"GSM1772096131.24","7"
"GSM1772096131.25","8"
"GSM1772096145.19","8"
"GSM1772096145.20","8"
"GSM1772096175.10","8"
"GSM1772084014.15","8"
"GSM1772084014.16","8"
"GSM1772084017.24","8"
"GSM1772075317.24","8"
"GSM1772075317.25","8"
"GSM1772075310.23","8"
"GSM1772078019.32","8"
"GSM1772078022.18","8"
"GSM1772078023.10","8"
"GSM1772092010.24","8"
"GSM1772092010.25","13"
"GSM1772096099.31","8"
"GSM1772096099.32","8"
"GSM1772096103.41","8"
"GSM1772096136.39","8"
"GSM1772096140.29","8"
"GSM1772096144.13","8"
"GSM1772096144.14","8"
"GSM1772096162.32","8"
"GSM1772096128.19","8"
"GSM1772084021.21","8"
"GSM1772092013.28","8"
"GSM1772075310.24","8"
"GSM1772078028.21","8"
"GSM1772092009.20","8"
"GSM1772092009.21","8"
"GSM1772078023.11","8"
"GSM1772078023.12","8"
"GSM1772092010.26","8"
"GSM1772078019.33","8"
"GSM1772078013.36","8"
"GSM1772092011.22","8"
"GSM1772092013.29","19"
"GSM1772092011.23","19"
"GSM1772096140.30","19"
"GSM1772078014.30","19"
"GSM1772096102.19","19"
"GSM1772089195.24","19"
"GSM1772096134.25","12"
"GSM1772078018.32","12"
"GSM1772078013.37","12"
"GSM1772075305.33","12"
"GSM1772092005.18","12"
"GSM1772092013.30","12"
"GSM1772096139.21","12"
"GSM1772096127.12","5"
"GSM1772075305.34","12"
"GSM1772058147.51","8"
"GSM1772075319.10","8"
"GSM1772075309.10","8"
"GSM1772078028.22","8"
"GSM1772096103.42","8"
"GSM1772096138.37","8"
"GSM1772096139.22","8"
"GSM1772096140.31","8"
"GSM1772096141.42","8"
"GSM1772096131.26","7"
"GSM1772096131.27","8"
"GSM1772096145.21","8"
"GSM1772089186.32","19"
"GSM1772096172.29","19"
"GSM1772078016.29","19"
"GSM1772078030.38","19"
"GSM1772078016.30","19"
"GSM1772096139.23","19"
"GSM1772075317.26","19"
"GSM1772075317.27","19"
"GSM1772078022.19","8"
"GSM1772078031.28","8"
"GSM1772089194.36","8"
"GSM1772092013.31","8"
"GSM1772096135.30","8"
"GSM1772058147.52","8"
"GSM1772078023.13","8"
"GSM1772078014.31","8"
"GSM1772078014.32","8"
"GSM1772078014.33","8"
"GSM1772078017.35","8"
"GSM1772092012.40","8"
"GSM1772092008.32","8"
"GSM1772089186.33","1"
"GSM1772096127.13","8"
"GSM1772078018.33","19"
"GSM1772078019.34","19"
"GSM1772089190.34","19"
"GSM1772078016.31","19"
"GSM1772078019.35","19"
"GSM1772078031.29","19"
"GSM1772092013.32","19"
"GSM1772078016.32","8"
"GSM1772078013.38","8"
"GSM1772075305.35","8"
"GSM1772092008.33","8"
"GSM1772075310.25","8"
"GSM1772078023.14","8"
"GSM1772075309.11","8"
"GSM1772075310.26","8"
"GSM1772092005.19","8"
"GSM1772078030.39","8"
"GSM1772078023.15","8"
"GSM1772075305.36","8"
"GSM1772075317.28","8"
"GSM1772075317.29","8"
"GSM1772075309.12","8"
"GSM1772075309.13","8"
"GSM1772078014.34","8"
"GSM1772078030.40","8"
"GSM1772075305.37","8"
"GSM1772092009.22","8"
"GSM1772092013.33","8"
"GSM1772075310.27","8"
"GSM1772096131.28","8"
"GSM1772078022.20","8"
"GSM1772078016.33","8"
"GSM1772092012.41","8"
"GSM1772096100.40","8"
"GSM1772096096.16","5"
"GSM1772096171.25","12"
"GSM1772078017.36","8"
"GSM1772078013.39","8"
"GSM1772075309.14","8"
"GSM1772092005.20","8"
"GSM1772078016.34","8"
"GSM1772092013.34","8"
"GSM1772078017.37","8"
"GSM1772075305.38","3"
"GSM1772058147.53","8"
"GSM1772096133.31","8"
"GSM1772092013.35","8"
"GSM1772078022.21","8"
"GSM1772078017.38","8"
"GSM1772078013.40","8"
"GSM1772078018.34","8"
"GSM1772078031.30","8"
"GSM1772078022.22","8"
"GSM1772078028.23","12"
"GSM1772078022.23","8"
"GSM1772075309.15","8"
"GSM1772075304.42","8"
"GSM1772075305.39","8"
"GSM1772096128.20","8"
"GSM1772084021.22","8"
"GSM1772075317.30","8"
"GSM1772092012.42","8"
"GSM1772096144.15","8"
"GSM1772075305.40","8"
"GSM1772078016.35","8"
"GSM1772078016.36","8"
"GSM1772058147.54","3"
"GSM1772075309.16","8"
"GSM1772075305.41","8"
"GSM1772096136.40","8"
"GSM1772058147.55","8"
"GSM1772078017.39","8"
"GSM1772075317.31","8"
"GSM1772075309.17","8"
"GSM1772075309.18","8"
"GSM1772058147.56","8"
"GSM1772078022.24","2"
"GSM1772075309.19","8"
"GSM1772075310.28","5"
"GSM1772075310.29","8"
"GSM1772075317.32","8"
"GSM1772078019.36","3"
"GSM1772084020.12","4"
"GSM1772078030.41","4"
"GSM1772075319.11","4"
"GSM1772078028.24","4"
"GSM1772096126.29","4"
"GSM1772075317.33","4"
"GSM1772084017.25","4"
"GSM1772096101.31","2"
"GSM1772096162.33","4"
"GSM1772084021.23","2"
"GSM1772078031.31","4"
"GSM1772096134.26","4"
"GSM1772096139.24","4"
"GSM1772096096.17","4"
"GSM1772096141.43","4"
"GSM1772078023.16","4"
"GSM1772078030.42","4"
"GSM1772078029.24","4"
"GSM1772078017.40","9"
"GSM1772078017.41","4"
"GSM1772078028.25","4"
"GSM1772078023.17","4"
"GSM1772096145.22","9"
"GSM1772096099.33","4"
"GSM1772075317.34","4"
"GSM1772075309.20","4"
"GSM1772096127.14","4"
"GSM1772096139.25","4"
"GSM1772096144.16","4"
