"","Gene","log2( Max Expression Level )","Raw Gini Index","Normalized Gini Index","p-value"
"Smagp","Smagp",9.09037711006791,0.915155242369722,-0.00799259024748711,0.34068792440055
"Fem1b","Fem1b",10.2912858339966,0.914406774771383,0.0522516207758805,0.340718057688424
"Slc23a2","Slc23a2",10.7211846538914,0.831560009265202,-0.00798198806013628,0.340740913585676
"Sema4g","Sema4g",8.78496195020486,0.988976514795297,0.0522458407916162,0.340746946336212
"Mir6944","Mir6944",3.18586654531133,0.995693664080317,-0.00797990662104409,0.34075131687992
"Mtus2","Mtus2",8.73165844875181,0.991115354523876,0.0522431572580171,0.340760359087637
"Slc25a25","Slc25a25",9.81874193552774,0.93955106389898,0.0522365226316738,0.340793520928028
"Efhb","Efhb",8.57780644747015,0.996973401754337,0.0522281882364753,0.340835180463455
"Tsr2","Tsr2",10.0742752872543,0.926272955460685,0.0522267069521405,0.34084258487722
"Pnpla7","Pnpla7",9.42437627281394,0.959599621845111,0.0522162849559143,0.340894682464303
"Vezf1","Vezf1",10.2253279578108,0.857782778245347,-0.00794964033441159,0.340902605267898
"Cenpb","Cenpb",9.36872470446112,0.902030802926337,-0.00794332606339276,0.340934170869621
"Acat2","Acat2",8.74852832105729,0.930275357632249,-0.00792662718491943,0.341017655412592
"Zfp738","Zfp738",9.14491311343424,0.9727666464898,0.0521904996414633,0.341023591411016
"Zfp879","Zfp879",8.57780644747015,0.996928698717825,0.0521834851999637,0.341058662035694
"Letm2","Letm2",9.43899971873248,0.958879266173309,0.0521826055645349,0.341063060111257
"Proser1","Proser1",9.51589691430933,0.895039244510298,-0.00791599860874037,0.341070796078987
"Mir5132","Mir5132",2.35049724708413,0.998421980878121,-0.0079118851349762,0.341091363437009
"Fam83a","Fam83a",2.03562390973072,0.999350227420403,-0.00791142163521596,0.341093680964194
"Hist1h2an","Hist1h2an",2.03562390973072,0.999350227420403,-0.00791142163521596,0.341093680964194
"Prl2c3","Prl2c3",2.03562390973072,0.999350227420403,-0.00791142163521596,0.341093680964194
"Prdm8","Prdm8",2.03562390973072,0.999350227420403,-0.00791142163521596,0.341093680964194
"B4galt3","B4galt3",9.79782361731406,0.880472673242313,-0.00791140008338054,0.341093788724837
