"","x"
"GSM2615080","6"
"GSM2615081","1"
"GSM2615082","7"
"GSM2615083","7"
"GSM2615084","2"
"GSM2615085","2"
"GSM2615086","1"
"GSM2615087","3"
"GSM2615088","1"
"GSM2615089","3"
"GSM2615090","3"
"GSM2615091","7"
"GSM2615092","1"
"GSM2615093","1"
"GSM2615094","7"
"GSM2615095","6"
"GSM2615096","6"
"GSM2615097","7"
"GSM2615098","3"
"GSM2615099","3"
"GSM2615100","3"
"GSM2615101","3"
"GSM2615102","1"
"GSM2615103","3"
"GSM2615104","1"
"GSM2615105","3"
"GSM2615106","7"
"GSM2615107","1"
"GSM2615108","3"
"GSM2615109","3"
"GSM2615110","1"
"GSM2615111","1"
"GSM2615112","3"
"GSM2615113","1"
"GSM2615114","3"
"GSM2615115","6"
"GSM2615116","6"
"GSM2615117","3"
"GSM2615118","7"
"GSM2615119","1"
"GSM2615120","7"
"GSM2615121","6"
"GSM2615122","7"
"GSM2615123","1"
"GSM2615124","1"
"GSM2615125","1"
"GSM2615126","1"
"GSM2615127","1"
"GSM2615128","1"
"GSM2615129","3"
"GSM2615130","1"
"GSM2615131","3"
"GSM2615132","1"
"GSM2615133","1"
"GSM2615134","1"
"GSM2615135","1"
"GSM2615136","1"
"GSM2615137","7"
"GSM2615138","1"
"GSM2615139","7"
"GSM2615140","3"
"GSM2615141","5"
"GSM2615142","1"
"GSM2615143","1"
"GSM2615144","6"
"GSM2615145","1"
"GSM2615146","3"
"GSM2615147","1"
"GSM2615148","3"
"GSM2615149","6"
"GSM2615150","1"
"GSM2615151","1"
"GSM2615152","1"
"GSM2615153","1"
"GSM2615154","1"
"GSM2615155","1"
"GSM2615156","1"
"GSM2615157","7"
"GSM2615158","1"
"GSM2615159","1"
"GSM2615160","3"
"GSM2615161","3"
"GSM2615162","6"
"GSM2615163","7"
"GSM2615164","6"
"GSM2615165","1"
"GSM2615166","6"
"GSM2615167","1"
"GSM2615168","1"
"GSM2615169","3"
"GSM2615170","1"
"GSM2615171","3"
"GSM2615172","3"
"GSM2615173","6"
"GSM2615174","1"
"GSM2615175","6"
"GSM2615176","7"
"GSM2615177","1"
"GSM2615178","6"
"GSM2615179","3"
"GSM2615180","1"
"GSM2615181","6"
"GSM2615182","1"
"GSM2615183","1"
"GSM2615184","6"
"GSM2615185","3"
"GSM2615186","1"
"GSM2615187","1"
"GSM2615188","7"
"GSM2615189","1"
"GSM2615190","3"
"GSM2615191","1"
"GSM2615192","6"
"GSM2615193","3"
"GSM2615194","6"
"GSM2615195","7"
"GSM2615196","3"
"GSM2615197","1"
"GSM2615198","3"
"GSM2615199","3"
"GSM2615200","1"
"GSM2615201","3"
"GSM2615202","6"
"GSM2615203","3"
"GSM2615204","1"
"GSM2615205","6"
"GSM2615206","1"
"GSM2615207","3"
"GSM2615208","3"
"GSM2615209","7"
"GSM2615210","1"
"GSM2615211","1"
"GSM2615212","7"
"GSM2615213","1"
"GSM2615214","6"
"GSM2615215","1"
"GSM2615216","1"
"GSM2615217","1"
"GSM2615218","1"
"GSM2615219","1"
"GSM2615220","1"
"GSM2615221","1"
"GSM2615222","1"
"GSM2615223","3"
"GSM2615224","1"
"GSM2615225","1"
"GSM2615226","1"
"GSM2615227","1"
"GSM2615228","1"
"GSM2615229","3"
"GSM2615230","1"
"GSM2615231","6"
"GSM2615232","1"
"GSM2615233","3"
"GSM2615234","6"
"GSM2615235","3"
"GSM2615236","3"
"GSM2615237","6"
"GSM2615238","3"
"GSM2615239","1"
"GSM2615240","1"
"GSM2615241","7"
"GSM2615242","7"
"GSM2615243","1"
"GSM2615244","3"
"GSM2615245","1"
"GSM2615246","3"
"GSM2615247","0"
"GSM2615248","6"
"GSM2615249","7"
"GSM2615250","1"
"GSM2615251","3"
"GSM2615252","1"
"GSM2615253","1"
"GSM2615254","1"
"GSM2615255","1"
"GSM2615256","1"
"GSM2615257","1"
"GSM2615258","1"
"GSM2615259","1"
"GSM2615260","7"
"GSM2615261","7"
"GSM2615262","1"
"GSM2615263","3"
"GSM2615264","3"
"GSM2615265","6"
"GSM2615266","1"
"GSM2615267","1"
"GSM2615268","3"
"GSM2615269","5"
"GSM2615270","3"
"GSM2615271","1"
"GSM2615272","1"
"GSM2615273","1"
"GSM2615274","1"
"GSM2615275","7"
"GSM2615276","3"
"GSM2615277","1"
"GSM2615278","3"
"GSM2615279","7"
"GSM2615280","3"
"GSM2615281","1"
"GSM2615282","7"
"GSM2615283","6"
"GSM2615284","3"
"GSM2615285","1"
"GSM2615286","1"
"GSM2615287","3"
"GSM2615288","1"
"GSM2615289","1"
"GSM2615290","1"
"GSM2615291","6"
"GSM2615292","6"
"GSM2615293","0"
"GSM2615294","1"
"GSM2615295","1"
"GSM2615296","1"
"GSM2615297","1"
"GSM2615298","3"
"GSM2615299","6"
"GSM2615300","6"
"GSM2615301","1"
"GSM2615302","7"
"GSM2615303","7"
"GSM2615304","1"
"GSM2615305","1"
"GSM2615306","3"
"GSM2615307","5"
"GSM2615308","1"
"GSM2615309","6"
"GSM2615310","3"
"GSM2615311","3"
"GSM2615312","1"
"GSM2615313","1"
"GSM2615314","1"
"GSM2615315","1"
"GSM2615316","1"
"GSM2615317","1"
"GSM2615318","1"
"GSM2615319","3"
"GSM2615320","1"
"GSM2615321","3"
"GSM2615322","3"
"GSM2615323","7"
"GSM2615324","3"
"GSM2615325","6"
"GSM2615326","1"
"GSM2615327","3"
"GSM2615328","1"
"GSM2615329","1"
"GSM2615330","1"
"GSM2615331","6"
"GSM2615332","1"
"GSM2615333","7"
"GSM2615334","3"
"GSM2615335","5"
"GSM2615336","7"
"GSM2615337","1"
"GSM2615338","1"
"GSM2615339","1"
"GSM2615340","1"
"GSM2615341","1"
"GSM2615342","1"
"GSM2615343","1"
"GSM2615344","5"
"GSM2615345","3"
"GSM2615346","1"
"GSM2615347","1"
"GSM2615348","1"
"GSM2615349","1"
"GSM2615350","1"
"GSM2615351","1"
"GSM2615352","1"
"GSM2615353","1"
"GSM2615354","7"
"GSM2615355","3"
"GSM2615356","3"
"GSM2615357","3"
"GSM2615358","7"
"GSM2615359","3"
"GSM2615360","7"
"GSM2615361","3"
"GSM2615362","1"
"GSM2615363","3"
"GSM2615364","3"
"GSM2615365","7"
"GSM2615366","1"
"GSM2615367","6"
"GSM2615368","3"
"GSM2615369","6"
"GSM2615370","6"
"GSM2615371","3"
"GSM2615372","3"
"GSM2615373","3"
"GSM2615374","7"
"GSM2615375","7"
"GSM2615376","3"
"GSM2615377","3"
"GSM2615378","1"
"GSM2615379","3"
"GSM2615380","1"
"GSM2615381","1"
"GSM2615382","7"
"GSM2615383","1"
"GSM2615384","7"
"GSM2615385","1"
"GSM2615386","3"
"GSM2615387","6"
"GSM2615388","1"
"GSM2615389","3"
"GSM2615390","7"
"GSM2615391","1"
"GSM2615392","7"
"GSM2615393","3"
"GSM2615394","1"
"GSM2615395","1"
"GSM2615396","6"
"GSM2615397","1"
"GSM2615398","3"
"GSM2615399","1"
"GSM2615400","3"
"GSM2615401","1"
"GSM2615402","3"
"GSM2615403","7"
"GSM2615404","3"
"GSM2615405","1"
"GSM2615406","1"
"GSM2615407","2"
"GSM2615408","1"
"GSM2615409","3"
"GSM2615410","1"
"GSM2615411","3"
"GSM2615412","1"
"GSM2615413","1"
"GSM2615414","1"
"GSM2615415","6"
"GSM2615416","1"
"GSM2615417","1"
"GSM2615418","1"
"GSM2615419","1"
"GSM2615420","6"
"GSM2615421","4"
"GSM2615422","7"
"GSM2615423","1"
"GSM2615424","7"
"GSM2615425","3"
"GSM2615426","3"
"GSM2615427","1"
"GSM2615428","3"
"GSM2615429","1"
"GSM2615430","1"
"GSM2615431","3"
"GSM2615432","3"
"GSM2615433","3"
"GSM2615434","1"
"GSM2615435","6"
"GSM2615436","1"
"GSM2615437","6"
"GSM2615438","1"
"GSM2615439","1"
"GSM2615440","7"
"GSM2615441","1"
"GSM2615442","7"
"GSM2615443","1"
"GSM2615444","7"
"GSM2615445","1"
"GSM2615446","0"
"GSM2615447","1"
"GSM2615448","3"
"GSM2615449","1"
"GSM2615450","3"
"GSM2615451","1"
"GSM2615452","6"
"GSM2615453","1"
"GSM2615454","1"
"GSM2615455","1"
"GSM2615456","1"
"GSM2615457","7"
"GSM2615458","1"
"GSM2615459","1"
"GSM2615460","3"
"GSM2615461","3"
"GSM2615462","6"
"GSM2615463","3"
"GSM2615464","1"
"GSM2615465","1"
"GSM2615466","7"
"GSM2615467","1"
"GSM2615468","9"
"GSM2615469","9"
"GSM2615470","10"
"GSM2615471","12"
"GSM2615472","8"
"GSM2615473","8"
"GSM2615474","12"
"GSM2615475","8"
"GSM2615476","8"
"GSM2615477","8"
"GSM2615478","10"
"GSM2615479","11"
"GSM2615480","10"
"GSM2615481","10"
"GSM2615482","10"
"GSM2615483","10"
"GSM2615484","11"
"GSM2615485","10"
"GSM2615486","8"
"GSM2615487","8"
"GSM2615488","12"
"GSM2615489","4"
"GSM2615490","11"
"GSM2615491","10"
"GSM2615492","11"
"GSM2615493","11"
"GSM2615494","10"
"GSM2615495","10"
"GSM2615496","8"
"GSM2615497","8"
"GSM2615498","10"
"GSM2615499","10"
"GSM2615500","12"
"GSM2615501","11"
"GSM2615502","11"
"GSM2615503","10"
"GSM2615504","8"
"GSM2615505","11"
"GSM2615506","10"
"GSM2615507","11"
"GSM2615508","10"
"GSM2615509","10"
"GSM2615510","10"
"GSM2615511","8"
"GSM2615512","10"
"GSM2615513","10"
"GSM2615514","9"
"GSM2615515","9"
"GSM2615516","8"
"GSM2615517","10"
"GSM2615518","10"
"GSM2615519","11"
"GSM2615520","11"
"GSM2615521","8"
"GSM2615522","11"
"GSM2615523","8"
"GSM2615524","10"
"GSM2615525","8"
"GSM2615526","11"
"GSM2615527","8"
"GSM2615528","10"
"GSM2615529","10"
"GSM2615530","11"
"GSM2615531","8"
"GSM2615532","10"
"GSM2615533","12"
"GSM2615534","11"
"GSM2615535","11"
"GSM2615536","11"
"GSM2615537","12"
"GSM2615538","10"
"GSM2615539","11"
"GSM2615540","8"
"GSM2615541","11"
"GSM2615542","10"
"GSM2615543","10"
"GSM2615544","10"
"GSM2615545","8"
"GSM2615546","10"
"GSM2615547","10"
"GSM2615548","11"
"GSM2615549","8"
"GSM2615550","12"
"GSM2615551","8"
"GSM2615552","10"
"GSM2615553","8"
"GSM2615554","8"
"GSM2615555","8"
"GSM2615556","12"
"GSM2615557","10"
"GSM2615558","11"
"GSM2615559","8"
"GSM2615560","11"
"GSM2615561","10"
"GSM2615562","8"
"GSM2615563","8"
"GSM2615564","8"
"GSM2615565","8"
"GSM2615566","8"
"GSM2615567","8"
"GSM2615568","9"
"GSM2615569","9"
"GSM2615570","10"
"GSM2615571","8"
"GSM2615572","10"
"GSM2615573","8"
"GSM2615574","11"
"GSM2615575","11"
"GSM2615576","8"
"GSM2615577","8"
"GSM2615578","11"
"GSM2615579","8"
"GSM2615580","8"
"GSM2615581","10"
"GSM2615582","8"
"GSM2615583","8"
"GSM2615584","8"
"GSM2615585","8"
"GSM2615586","8"
"GSM2615587","8"
"GSM2615588","8"
"GSM2615589","8"
"GSM2615590","8"
"GSM2615591","11"
"GSM2615592","8"
"GSM2615593","8"
"GSM2615594","10"
"GSM2615595","8"
"GSM2615596","8"
"GSM2615597","11"
"GSM2615598","11"
"GSM2615599","8"
"GSM2615600","8"
"GSM2615601","8"
"GSM2615602","8"
"GSM2615603","8"
"GSM2615604","8"
"GSM2615605","8"
"GSM2615606","8"
"GSM2615607","9"
"GSM2615608","8"
"GSM2615609","8"
"GSM2615610","8"
"GSM2615611","8"
"GSM2615612","8"
"GSM2615613","8"
"GSM2615614","8"
"GSM2615615","8"
"GSM2615616","8"
"GSM2615617","8"
"GSM2615618","8"
"GSM2615619","8"
"GSM2615620","8"
"GSM2615621","8"
"GSM2615622","8"
"GSM2615623","8"
"GSM2615624","8"
"GSM2615625","12"
"GSM2615626","8"
"GSM2615627","8"
"GSM2615628","8"
"GSM2615629","8"
"GSM2615630","11"
"GSM2615631","10"
"GSM2615632","11"
"GSM2615633","10"
"GSM2615634","8"
"GSM2615635","8"
"GSM2615636","8"
"GSM2615637","8"
"GSM2615638","8"
"GSM2615639","10"
"GSM2615640","10"
"GSM2615641","8"
"GSM2615642","8"
"GSM2615643","8"
"GSM2615644","8"
"GSM2615645","12"
"GSM2615646","8"
"GSM2615647","8"
"GSM2615648","11"
"GSM2615649","4"
"GSM2615650","8"
"GSM2615651","8"
"GSM2615652","8"
"GSM2615653","10"
"GSM2615654","8"
"GSM2615655","8"
"GSM2615656","8"
"GSM2615657","11"
"GSM2615658","8"
"GSM2615659","8"
"GSM2615660","11"
"GSM2615661","8"
"GSM2615662","8"
"GSM2615663","8"
"GSM2615664","8"
"GSM2615665","12"
"GSM2615666","8"
"GSM2615667","11"
"GSM2615668","11"
"GSM2615669","8"
"GSM2615670","8"
"GSM2615671","8"
"GSM2615672","8"
"GSM2615673","8"
"GSM2615674","8"
"GSM2615675","8"
"GSM2615676","8"
"GSM2615677","8"
"GSM2615678","8"
"GSM2615679","8"
"GSM2615680","11"
"GSM2615681","8"
"GSM2615682","8"
"GSM2615683","8"
"GSM2615684","8"
"GSM2615685","11"
"GSM2615686","8"
"GSM2615687","8"
"GSM2615688","8"
"GSM2615689","8"
"GSM2615690","10"
"GSM2615691","8"
"GSM2615692","10"
"GSM2615693","10"
"GSM2615694","8"
"GSM2615695","8"
"GSM2615696","8"
"GSM2615697","8"
"GSM2615698","8"
"GSM2615699","8"
"GSM2615700","8"
"GSM2615701","8"
"GSM2615702","11"
"GSM2615703","8"
"GSM2615704","8"
"GSM2615705","11"
"GSM2615706","8"
"GSM2615707","11"
"GSM2615708","11"
"GSM2615709","8"
"GSM2615710","8"
"GSM2615711","8"
"GSM2615712","8"
"GSM2615713","8"
"GSM2615714","8"
"GSM2615715","8"
"GSM2615716","8"
"GSM2615717","8"
"GSM2615718","8"
"GSM2615719","8"
"GSM2615720","8"
"GSM2615721","8"
"GSM2615722","8"
"GSM2615723","10"
"GSM2615724","8"
