"","cell.ID","cluster.ID"
"1321","GSM1772092004.16","Cluster_2"
"1322","GSM1772078016.23","Cluster_2"
"1323","GSM1772096172.16","Cluster_2"
"1324","GSM1772089186.19","Cluster_2"
"1325","GSM1772078029.20","Cluster_2"
"1326","GSM1772058147.7","Cluster_2"
"1327","GSM1772096135.25","Cluster_1"
"1328","GSM1772078018.23","Cluster_2"
"1329","GSM1772092008.19","Cluster_1"
"1330","GSM1772092011.9","Cluster_2"
"1331","GSM1772096168.20","Cluster_2"
"1332","GSM1772096127.2","Cluster_1"
"1333","GSM1772058147.8","Cluster_2"
"1334","GSM1772058147.9","Cluster_1"
"1335","GSM1772058147.10","Cluster_1"
"1336","GSM1772075317.18","Cluster_1"
"1337","GSM1772075305.24","Cluster_1"
"1338","GSM1772078031.12","Cluster_1"
"1339","GSM1772089187.17","Cluster_2"
"1340","GSM1772092004.17","Cluster_1"
"1341","GSM1772092004.18","Cluster_1"
"1342","GSM1772096126.17","Cluster_2"
"1343","GSM1772096139.19","Cluster_1"
"1344","GSM1772096141.38","Cluster_2"
"1345","GSM1772096128.14","Cluster_2"
"1346","GSM1772058147.11","Cluster_2"
"1347","GSM1772058147.12","Cluster_2"
"1348","GSM1772075309.2","Cluster_1"
"1349","GSM1772078030.34","Cluster_2"
"1350","GSM1772078031.13","Cluster_2"
"1351","GSM1772078013.24","Cluster_2"
"1352","GSM1772078018.24","Cluster_2"
"1353","GSM1772078019.18","Cluster_1"
"1354","GSM1772078019.19","Cluster_1"
"1355","GSM1772092012.30","Cluster_1"
"1356","GSM1772092009.12","Cluster_2"
"1357","GSM1772092009.13","Cluster_2"
"1358","GSM1772089186.20","Cluster_1"
"1359","GSM1772092004.19","Cluster_1"
"1360","GSM1772096126.18","Cluster_2"
"1361","GSM1772096126.19","Cluster_1"
"1362","GSM1772096127.3","Cluster_1"
"1363","GSM1772096127.4","Cluster_2"
"1364","GSM1772096131.9","Cluster_2"
"1365","GSM1772092008.20","Cluster_1"
"1366","GSM1772058147.13","Cluster_1"
"1367","GSM1772092004.20","Cluster_1"
"1368","GSM1772058147.14","Cluster_1"
"1369","GSM1772096158.5","Cluster_1"
"1370","GSM1772075304.35","Cluster_1"
"1371","GSM1772089196.13","Cluster_1"
"1372","GSM1772075309.3","Cluster_2"
"1373","GSM1772089194.28","Cluster_1"
"1374","GSM1772075305.25","Cluster_1"
"1375","GSM1772058147.15","Cluster_1"
"1376","GSM1772075319.2","Cluster_2"
"1377","GSM1772075309.4","Cluster_1"
"1378","GSM1772078030.35","Cluster_2"
"1379","GSM1772078017.29","Cluster_2"
"1380","GSM1772092008.21","Cluster_2"
"1381","GSM1772089186.21","Cluster_2"
"1382","GSM1772096127.5","Cluster_2"
"1383","GSM1772096158.6","Cluster_2"
"1384","GSM1772096131.10","Cluster_2"
"1385","GSM1772078014.19","Cluster_2"
"1386","GSM1772092004.21","Cluster_2"
"1387","GSM1772096127.6","Cluster_2"
"1388","GSM1772075310.19","Cluster_2"
"1389","GSM1772078022.15","Cluster_2"
"1390","GSM1772092010.13","Cluster_2"
"1391","GSM1772092011.10","Cluster_2"
"1392","GSM1772096131.11","Cluster_1"
"1393","GSM1772058147.16","Cluster_2"
"1394","GSM1772058147.17","Cluster_1"
"1395","GSM1772058147.18","Cluster_2"
"1396","GSM1772058147.19","Cluster_2"
"1397","GSM1772058147.20","Cluster_2"
"1398","GSM1772058147.21","Cluster_1"
"1399","GSM1772058147.22","Cluster_1"
"1400","GSM1772058147.23","Cluster_2"
"1401","GSM1772075319.3","Cluster_1"
"1402","GSM1772075319.4","Cluster_2"
"1403","GSM1772075319.5","Cluster_2"
"1404","GSM1772075319.6","Cluster_2"
"1405","GSM1772075304.36","Cluster_2"
"1406","GSM1772075304.37","Cluster_1"
"1407","GSM1772075309.5","Cluster_1"
"1408","GSM1772075310.20","Cluster_2"
"1409","GSM1772078030.36","Cluster_2"
"1410","GSM1772078031.14","Cluster_1"
"1411","GSM1772078013.25","Cluster_2"
"1412","GSM1772078014.20","Cluster_2"
"1413","GSM1772078014.21","Cluster_2"
"1414","GSM1772078019.20","Cluster_2"
"1415","GSM1772078019.21","Cluster_2"
"1416","GSM1772092009.14","Cluster_2"
"1417","GSM1772092009.15","Cluster_2"
"1418","GSM1772092009.16","Cluster_2"
"1419","GSM1772092009.17","Cluster_1"
"1420","GSM1772092010.14","Cluster_2"
"1421","GSM1772092010.15","Cluster_2"
"1422","GSM1772092011.11","Cluster_1"
"1423","GSM1772092011.12","Cluster_2"
"1424","GSM1772092011.13","Cluster_2"
"1425","GSM1772092011.14","Cluster_2"
"1426","GSM1772092011.15","Cluster_1"
"1427","GSM1772089194.29","Cluster_2"
"1428","GSM1772089194.30","Cluster_2"
"1429","GSM1772089194.31","Cluster_1"
"1430","GSM1772089194.32","Cluster_1"
"1431","GSM1772089194.33","Cluster_2"
"1432","GSM1772089194.34","Cluster_1"
"1433","GSM1772089195.21","Cluster_2"
"1434","GSM1772089195.22","Cluster_1"
"1435","GSM1772089196.14","Cluster_2"
"1436","GSM1772089196.15","Cluster_2"
"1437","GSM1772089196.16","Cluster_2"
"1438","GSM1772089196.17","Cluster_2"
"1439","GSM1772089196.18","Cluster_2"
"1440","GSM1772089196.19","Cluster_2"
"1441","GSM1772089188.19","Cluster_2"
"1442","GSM1772089186.22","Cluster_2"
"1443","GSM1772089187.18","Cluster_1"
"1444","GSM1772092004.22","Cluster_2"
"1445","GSM1772092004.23","Cluster_2"
"1446","GSM1772092004.24","Cluster_2"
"1447","GSM1772092004.25","Cluster_2"
"1448","GSM1772092005.14","Cluster_2"
"1449","GSM1772096126.20","Cluster_1"
"1450","GSM1772096126.21","Cluster_2"
"1451","GSM1772096126.22","Cluster_1"
"1452","GSM1772096126.23","Cluster_1"
"1453","GSM1772096126.24","Cluster_2"
"1454","GSM1772096126.25","Cluster_2"
"1455","GSM1772096126.26","Cluster_1"
"1456","GSM1772096126.27","Cluster_2"
"1457","GSM1772096126.28","Cluster_2"
"1458","GSM1772096127.7","Cluster_2"
"1459","GSM1772096127.8","Cluster_2"
"1460","GSM1772096127.9","Cluster_2"
"1461","GSM1772096158.7","Cluster_2"
"1462","GSM1772096158.8","Cluster_2"
"1463","GSM1772096161.3","Cluster_2"
"1464","GSM1772096161.4","Cluster_2"
"1465","GSM1772096099.24","Cluster_2"
"1466","GSM1772096103.35","Cluster_2"
"1467","GSM1772096103.36","Cluster_1"
"1468","GSM1772096103.37","Cluster_1"
"1469","GSM1772096132.39","Cluster_1"
"1470","GSM1772096132.40","Cluster_1"
"1471","GSM1772096132.41","Cluster_2"
"1472","GSM1772096133.23","Cluster_1"
"1473","GSM1772096133.24","Cluster_2"
"1474","GSM1772096134.16","Cluster_1"
"1475","GSM1772096134.17","Cluster_1"
"1476","GSM1772096134.18","Cluster_1"
"1477","GSM1772096134.19","Cluster_1"
"1478","GSM1772096139.20","Cluster_2"
"1479","GSM1772096141.39","Cluster_2"
"1480","GSM1772096165.23","Cluster_2"
"1481","GSM1772096168.21","Cluster_1"
"1482","GSM1772096171.21","Cluster_2"
"1483","GSM1772096171.22","Cluster_2"
"1484","GSM1772096172.17","Cluster_1"
"1485","GSM1772096172.18","Cluster_2"
"1486","GSM1772096172.19","Cluster_2"
"1487","GSM1772096172.20","Cluster_1"
"1488","GSM1772096172.21","Cluster_2"
"1489","GSM1772096173.19","Cluster_2"
"1490","GSM1772096173.20","Cluster_1"
"1491","GSM1772096128.15","Cluster_2"
"1492","GSM1772096128.16","Cluster_2"
"1493","GSM1772096128.17","Cluster_2"
"1494","GSM1772096128.18","Cluster_2"
"1495","GSM1772096131.12","Cluster_1"
"1496","GSM1772096131.13","Cluster_1"
"1497","GSM1772096131.14","Cluster_2"
"1498","GSM1772096131.15","Cluster_1"
"1499","GSM1772096131.16","Cluster_2"
"1500","GSM1772096131.17","Cluster_1"
"1501","GSM1772096145.12","Cluster_2"
"1502","GSM1772096145.13","Cluster_1"
"1503","GSM1772096145.14","Cluster_2"
"1504","GSM1772096175.9","Cluster_1"
"1505","GSM1772084020.11","Cluster_2"
"1506","GSM1772084017.16","Cluster_2"
"1507","GSM1772084017.17","Cluster_2"
"1508","GSM1772084017.18","Cluster_1"
"1509","GSM1772084017.19","Cluster_2"
"1510","GSM1772084021.19","Cluster_1"
"1511","GSM1772058147.24","Cluster_2"
"1512","GSM1772058147.25","Cluster_1"
"1513","GSM1772058147.26","Cluster_2"
"1514","GSM1772058147.27","Cluster_2"
"1515","GSM1772058147.28","Cluster_2"
"1516","GSM1772058147.29","Cluster_2"
"1517","GSM1772058147.30","Cluster_1"
"1518","GSM1772058147.31","Cluster_2"
"1519","GSM1772058147.32","Cluster_2"
"1520","GSM1772058147.33","Cluster_2"
"1521","GSM1772058147.34","Cluster_1"
"1522","GSM1772058147.35","Cluster_1"
"1523","GSM1772058147.36","Cluster_2"
"1524","GSM1772058147.37","Cluster_2"
"1525","GSM1772075304.38","Cluster_1"
"1526","GSM1772075305.26","Cluster_1"
"1527","GSM1772075305.27","Cluster_1"
"1528","GSM1772075309.6","Cluster_2"
"1529","GSM1772075309.7","Cluster_2"
"1530","GSM1772078028.17","Cluster_2"
"1531","GSM1772078029.21","Cluster_1"
"1532","GSM1772078031.15","Cluster_2"
"1533","GSM1772078013.26","Cluster_1"
"1534","GSM1772078017.30","Cluster_1"
"1535","GSM1772078018.25","Cluster_1"
"1536","GSM1772078019.22","Cluster_2"
"1537","GSM1772078019.23","Cluster_1"
"1538","GSM1772078019.24","Cluster_1"
"1539","GSM1772078019.25","Cluster_2"
"1540","GSM1772092012.31","Cluster_2"
"1541","GSM1772092009.18","Cluster_2"
"1542","GSM1772092010.16","Cluster_2"
"1543","GSM1772092010.17","Cluster_2"
"1544","GSM1772092010.18","Cluster_2"
"1545","GSM1772092010.19","Cluster_2"
"1546","GSM1772092010.20","Cluster_2"
"1547","GSM1772092011.16","Cluster_2"
"1548","GSM1772092011.17","Cluster_2"
"1549","GSM1772089196.20","Cluster_2"
"1550","GSM1772089196.21","Cluster_2"
"1551","GSM1772089186.23","Cluster_1"
"1552","GSM1772089187.19","Cluster_2"
"1553","GSM1772089187.20","Cluster_1"
"1554","GSM1772089187.21","Cluster_2"
"1555","GSM1772089187.22","Cluster_1"
"1556","GSM1772089187.23","Cluster_1"
"1557","GSM1772089187.24","Cluster_1"
"1558","GSM1772096127.10","Cluster_2"
"1559","GSM1772096127.11","Cluster_1"
"1560","GSM1772096158.9","Cluster_2"
"1561","GSM1772096158.10","Cluster_1"
"1562","GSM1772096161.5","Cluster_2"
"1563","GSM1772096096.14","Cluster_1"
"1564","GSM1772096097.15","Cluster_1"
"1565","GSM1772096100.33","Cluster_1"
"1566","GSM1772096133.25","Cluster_1"
"1567","GSM1772096133.26","Cluster_1"
"1568","GSM1772096134.20","Cluster_1"
"1569","GSM1772096172.22","Cluster_2"
"1570","GSM1772096173.21","Cluster_2"
"1571","GSM1772096131.18","Cluster_2"
"1572","GSM1772096145.15","Cluster_1"
"1573","GSM1772084017.20","Cluster_1"
"1574","GSM1772084017.21","Cluster_2"
"1575","GSM1772084021.20","Cluster_2"
"1576","GSM1772092008.22","Cluster_1"
"1577","GSM1772078018.26","Cluster_1"
"1578","GSM1772058147.38","Cluster_2"
"1579","GSM1772058147.39","Cluster_1"
"1580","GSM1772096131.19","Cluster_1"
"1581","GSM1772058147.41","Singleton"
"1582","GSM1772058147.42","Cluster_2"
"1583","GSM1772078031.16","Cluster_1"
"1584","GSM1772092008.23","Cluster_1"
"1585","GSM1772089186.24","Cluster_1"
"1586","GSM1772096134.21","Cluster_1"
"1587","GSM1772078023.7","Cluster_2"
"1588","GSM1772084017.22","Cluster_1"
"1589","GSM1772058147.43","Cluster_2"
"1590","GSM1772096131.20","Cluster_1"
"1591","GSM1772078019.26","Cluster_1"
"1592","GSM1772078019.27","Cluster_1"
"1593","GSM1772075305.28","Cluster_1"
"1594","GSM1772075309.8","Cluster_1"
"1595","GSM1772078029.22","Cluster_1"
"1596","GSM1772058147.44","Cluster_2"
"1597","GSM1772096172.23","Cluster_1"
"1598","GSM1772092004.26","Cluster_1"
"1599","GSM1772075305.29","Cluster_1"
"1600","GSM1772092004.27","Cluster_1"
"1601","GSM1772078031.17","Cluster_1"
"1602","GSM1772078017.31","Cluster_1"
"1603","GSM1772089186.25","Cluster_1"
"1604","GSM1772092008.24","Cluster_1"
"1605","GSM1772075305.30","Cluster_1"
"1606","GSM1772089186.26","Cluster_1"
"1607","GSM1772092013.22","Cluster_1"
"1608","GSM1772092012.32","Cluster_1"
"1609","GSM1772092008.25","Cluster_1"
"1610","GSM1772092013.23","Cluster_1"
"1611","GSM1772075304.39","Cluster_1"
"1612","GSM1772089186.27","Cluster_1"
"1613","GSM1772078031.18","Cluster_1"
"1614","GSM1772089186.28","Cluster_1"
"1615","GSM1772078031.19","Cluster_1"
"1616","GSM1772078031.20","Cluster_1"
"1617","GSM1772078031.21","Cluster_1"
"1618","GSM1772078031.22","Cluster_1"
"1619","GSM1772078031.23","Cluster_1"
"1620","GSM1772096096.15","Cluster_1"
"1621","GSM1772075309.9","Cluster_1"
"1622","GSM1772096101.28","Cluster_2"
"1623","GSM1772092012.33","Cluster_2"
"1624","GSM1772092009.19","Cluster_2"
"1625","GSM1772092012.34","Cluster_1"
"1626","GSM1772092008.26","Cluster_1"
"1627","GSM1772092008.27","Cluster_2"
"1628","GSM1772075304.40","Cluster_1"
"1629","GSM1772089190.30","Cluster_2"
"1630","GSM1772078031.24","Cluster_1"
"1631","GSM1772075304.41","Cluster_2"
"1632","GSM1772089186.29","Cluster_2"
"1633","GSM1772075319.9","Cluster_2"
"1634","GSM1772084017.23","Cluster_2"
"1635","GSM1772096099.25","Cluster_1"
"1636","GSM1772096131.21","Cluster_2"
"1637","GSM1772078019.30","Cluster_2"
"1638","GSM1772078013.27","Cluster_2"
"1639","GSM1772078031.25","Cluster_1"
"1640","GSM1772078018.27","Cluster_1"
"1641","GSM1772096101.29","Cluster_2"
"1642","GSM1772078031.26","Cluster_2"
"1643","GSM1772078013.28","Cluster_2"
"1644","GSM1772078018.28","Cluster_2"
"1645","GSM1772089190.31","Cluster_1"
"1646","GSM1772058147.45","Cluster_1"
"1647","GSM1772078028.18","Cluster_2"
"1648","GSM1772096099.26","Cluster_2"
"1649","GSM1772096172.24","Cluster_2"
"1650","GSM1772092005.15","Cluster_2"
"1651","GSM1772096097.16","Cluster_1"
"1652","GSM1772096097.17","Cluster_1"
"1653","GSM1772084014.13","Cluster_1"
"1654","GSM1772096173.22","Cluster_1"
"1655","GSM1772096100.34","Cluster_2"
"1656","GSM1772096100.35","Cluster_2"
"1657","GSM1772092005.16","Cluster_1"
"1658","GSM1772078017.32","Cluster_2"
"1659","GSM1772096144.12","Cluster_2"
"1660","GSM1772078013.29","Cluster_2"
"1661","GSM1772078014.22","Cluster_2"
"1662","GSM1772078023.8","Cluster_2"
"1663","GSM1772092004.28","Cluster_2"
"1664","GSM1772078019.31","Cluster_2"
"1665","GSM1772089186.30","Cluster_2"
"1666","GSM1772078016.24","Cluster_2"
"1667","GSM1772058147.46","Cluster_2"
"1668","GSM1772078014.23","Cluster_1"
"1669","GSM1772096145.16","Cluster_2"
"1670","GSM1772078030.37","Cluster_1"
"1671","GSM1772084014.14","Cluster_2"
"1672","GSM1772096135.26","Cluster_1"
"1673","GSM1772096133.27","Cluster_1"
"1674","GSM1772096134.22","Cluster_1"
"1675","GSM1772075305.31","Cluster_1"
"1676","GSM1772092012.35","Cluster_2"
"1677","GSM1772078018.29","Cluster_2"
"1678","GSM1772096103.38","Cluster_2"
"1679","GSM1772078029.23","Cluster_1"
"1680","GSM1772078014.24","Cluster_2"
"1681","GSM1772092013.24","Cluster_1"
"1682","GSM1772096100.36","Cluster_1"
"1683","GSM1772096136.33","Cluster_1"
"1684","GSM1772096165.24","Cluster_1"
"1685","GSM1772089196.22","Cluster_1"
"1686","GSM1772078013.30","Cluster_2"
"1687","GSM1772089187.25","Cluster_1"
"1688","GSM1772078016.25","Cluster_1"
"1689","GSM1772096100.37","Cluster_1"
"1690","GSM1772092010.21","Cluster_2"
"1691","GSM1772078018.30","Cluster_2"
"1692","GSM1772096135.27","Cluster_2"
"1693","GSM1772096172.25","Cluster_1"
"1694","GSM1772092008.28","Cluster_1"
"1695","GSM1772078022.16","Cluster_1"
"1696","GSM1772096134.23","Cluster_1"
"1697","GSM1772078018.31","Cluster_2"
"1698","GSM1772078017.33","Cluster_1"
"1699","GSM1772096133.28","Cluster_1"
"1700","GSM1772096145.17","Cluster_1"
"1701","GSM1772078013.31","Cluster_1"
"1702","GSM1772096168.22","Cluster_1"
"1703","GSM1772078016.26","Cluster_1"
"1704","GSM1772078013.32","Cluster_2"
"1705","GSM1772096168.23","Cluster_2"
"1706","GSM1772078014.25","Cluster_2"
"1707","GSM1772096099.27","Cluster_1"
"1708","GSM1772078013.33","Cluster_2"
"1709","GSM1772078013.34","Cluster_1"
"1710","GSM1772092013.25","Cluster_1"
"1711","GSM1772078031.27","Cluster_1"
"1712","GSM1772078013.35","Cluster_1"
"1713","GSM1772092008.29","Cluster_1"
"1714","GSM1772078014.26","Cluster_1"
"1715","GSM1772096134.24","Cluster_1"
"1716","GSM1772058147.47","Cluster_2"
"1717","GSM1772092012.36","Cluster_1"
"1718","GSM1772096172.26","Cluster_1"
"1719","GSM1772092010.22","Cluster_1"
"1720","GSM1772096135.28","Cluster_1"
"1721","GSM1772092012.37","Cluster_1"
"1722","GSM1772092005.17","Cluster_2"
"1723","GSM1772096099.28","Cluster_1"
"1724","GSM1772096145.18","Cluster_1"
"1725","GSM1772096168.24","Cluster_1"
"1726","GSM1772078016.27","Cluster_1"
"1727","GSM1772096135.29","Cluster_2"
"1728","GSM1772096173.23","Cluster_2"
"1729","GSM1772092008.30","Cluster_1"
"1730","GSM1772096097.18","Cluster_1"
"1731","GSM1772096100.38","Cluster_1"
"1732","GSM1772096103.39","Cluster_1"
"1733","GSM1772096136.34","Cluster_1"
"1734","GSM1772096136.35","Cluster_1"
"1735","GSM1772096165.25","Cluster_1"
"1736","GSM1772096172.27","Cluster_2"
"1737","GSM1772096131.22","Cluster_2"
"1738","GSM1772058147.48","Cluster_1"
"1739","GSM1772058147.49","Cluster_2"
"1740","GSM1772058147.50","Cluster_2"
"1741","GSM1772075317.19","Cluster_2"
"1742","GSM1772075317.20","Cluster_2"
"1743","GSM1772075317.21","Cluster_2"
"1744","GSM1772075317.22","Cluster_2"
"1745","GSM1772075317.23","Cluster_2"
"1746","GSM1772075305.32","Cluster_1"
"1747","GSM1772075310.21","Cluster_2"
"1748","GSM1772075310.22","Cluster_2"
"1749","GSM1772078028.19","Cluster_2"
"1750","GSM1772078028.20","Cluster_1"
"1751","GSM1772078014.27","Cluster_2"
"1752","GSM1772078014.28","Cluster_1"
"1753","GSM1772078014.29","Cluster_2"
"1754","GSM1772078016.28","Cluster_1"
"1755","GSM1772078017.34","Cluster_1"
"1756","GSM1772078022.17","Cluster_1"
"1757","GSM1772078023.9","Cluster_2"
"1758","GSM1772092012.38","Cluster_1"
"1759","GSM1772092012.39","Cluster_1"
"1760","GSM1772092013.26","Cluster_1"
"1761","GSM1772092013.27","Cluster_1"
"1762","GSM1772092008.31","Cluster_1"
"1763","GSM1772092010.23","Cluster_1"
"1764","GSM1772092011.18","Cluster_2"
"1765","GSM1772092011.19","Cluster_2"
"1766","GSM1772092011.20","Cluster_2"
"1767","GSM1772092011.21","Cluster_2"
"1768","GSM1772089194.35","Cluster_1"
"1769","GSM1772089195.23","Cluster_2"
"1770","GSM1772089196.23","Cluster_2"
"1771","GSM1772089196.24","Cluster_2"
"1772","GSM1772089190.32","Cluster_1"
"1773","GSM1772089190.33","Cluster_1"
"1774","GSM1772089186.31","Cluster_2"
"1775","GSM1772089187.26","Cluster_2"
"1776","GSM1772096097.19","Cluster_1"
"1777","GSM1772096097.20","Cluster_1"
"1778","GSM1772096099.29","Cluster_2"
"1779","GSM1772096099.30","Cluster_2"
"1780","GSM1772096100.39","Cluster_1"
"1781","GSM1772096101.30","Cluster_2"
"1782","GSM1772096102.18","Cluster_1"
"1783","GSM1772096103.40","Cluster_1"
"1784","GSM1772096132.42","Cluster_2"
"1785","GSM1772096132.43","Cluster_2"
"1786","GSM1772096133.29","Cluster_2"
"1787","GSM1772096133.30","Cluster_1"
"1788","GSM1772096136.36","Cluster_1"
"1789","GSM1772096136.37","Cluster_2"
"1790","GSM1772096136.38","Cluster_2"
"1791","GSM1772096138.35","Cluster_1"
"1792","GSM1772096138.36","Cluster_2"
"1793","GSM1772096140.24","Cluster_1"
"1794","GSM1772096140.25","Cluster_1"
"1795","GSM1772096140.26","Cluster_2"
"1796","GSM1772096140.27","Cluster_1"
"1797","GSM1772096140.28","Cluster_2"
"1798","GSM1772096141.40","Cluster_2"
"1799","GSM1772096141.41","Cluster_1"
"1800","GSM1772096162.30","Cluster_1"
"1801","GSM1772096162.31","Cluster_2"
"1802","GSM1772096168.25","Cluster_1"
"1803","GSM1772096168.26","Cluster_1"
"1804","GSM1772096168.27","Cluster_1"
"1805","GSM1772096168.28","Cluster_1"
"1806","GSM1772096171.23","Cluster_1"
"1807","GSM1772096171.24","Cluster_2"
"1808","GSM1772096172.28","Cluster_2"
"1809","GSM1772096131.23","Cluster_1"
"1810","GSM1772096131.24","Cluster_1"
"1811","GSM1772096131.25","Cluster_2"
"1812","GSM1772096145.19","Cluster_2"
"1813","GSM1772096145.20","Cluster_2"
"1814","GSM1772096175.10","Cluster_2"
"1815","GSM1772084014.15","Cluster_2"
"1816","GSM1772084014.16","Cluster_1"
"1817","GSM1772084017.24","Cluster_2"
"1818","GSM1772075317.24","Cluster_2"
"1819","GSM1772075317.25","Cluster_2"
"1820","GSM1772075310.23","Cluster_2"
"1821","GSM1772078019.32","Cluster_2"
"1822","GSM1772078022.18","Cluster_2"
"1823","GSM1772078023.10","Cluster_1"
"1824","GSM1772092010.24","Cluster_2"
"1825","GSM1772092010.25","Cluster_1"
"1826","GSM1772096099.31","Cluster_2"
"1827","GSM1772096099.32","Cluster_2"
"1828","GSM1772096103.41","Cluster_1"
"1829","GSM1772096136.39","Cluster_1"
"1830","GSM1772096140.29","Cluster_1"
"1831","GSM1772096144.13","Cluster_1"
"1832","GSM1772096144.14","Cluster_1"
"1833","GSM1772096162.32","Cluster_2"
"1834","GSM1772096128.19","Cluster_1"
"1835","GSM1772084021.21","Cluster_2"
"1836","GSM1772092013.28","Cluster_2"
"1837","GSM1772075310.24","Cluster_2"
"1838","GSM1772078028.21","Cluster_1"
"1839","GSM1772092009.20","Cluster_2"
"1840","GSM1772092009.21","Cluster_2"
"1841","GSM1772078023.11","Cluster_1"
"1842","GSM1772078023.12","Cluster_2"
"1843","GSM1772092010.26","Cluster_2"
"1844","GSM1772078019.33","Cluster_2"
"1845","GSM1772078013.36","Cluster_2"
"1846","GSM1772092011.22","Cluster_2"
"1847","GSM1772092013.29","Cluster_1"
"1848","GSM1772092011.23","Cluster_2"
"1849","GSM1772096140.30","Cluster_2"
"1850","GSM1772078014.30","Cluster_1"
"1851","GSM1772096102.19","Cluster_1"
"1852","GSM1772089195.24","Cluster_1"
"1853","GSM1772096134.25","Cluster_1"
"1854","GSM1772078018.32","Cluster_1"
"1855","GSM1772078013.37","Cluster_2"
"1856","GSM1772075305.33","Cluster_1"
"1857","GSM1772092005.18","Cluster_1"
"1858","GSM1772092013.30","Cluster_1"
"1859","GSM1772096139.21","Cluster_1"
"1860","GSM1772096127.12","Cluster_1"
"1861","GSM1772075305.34","Cluster_1"
"1862","GSM1772058147.51","Cluster_2"
"1863","GSM1772075319.10","Cluster_2"
"1864","GSM1772075309.10","Cluster_2"
"1865","GSM1772078028.22","Cluster_1"
"1866","GSM1772096103.42","Cluster_2"
"1867","GSM1772096138.37","Cluster_2"
"1868","GSM1772096139.22","Cluster_1"
"1869","GSM1772096140.31","Cluster_2"
"1870","GSM1772096141.42","Cluster_2"
"1871","GSM1772096131.26","Cluster_1"
"1872","GSM1772096131.27","Cluster_1"
"1873","GSM1772096145.21","Cluster_2"
"1874","GSM1772089186.32","Cluster_1"
"1875","GSM1772096172.29","Cluster_1"
"1876","GSM1772078016.29","Cluster_1"
"1877","GSM1772078030.38","Cluster_2"
"1878","GSM1772078016.30","Cluster_1"
"1879","GSM1772096139.23","Cluster_1"
"1880","GSM1772075317.26","Cluster_2"
"1881","GSM1772075317.27","Cluster_1"
"1882","GSM1772078022.19","Cluster_2"
"1883","GSM1772078031.28","Cluster_1"
"1884","GSM1772089194.36","Cluster_1"
"1885","GSM1772092013.31","Cluster_2"
"1886","GSM1772096135.30","Cluster_1"
"1887","GSM1772058147.52","Cluster_2"
"1888","GSM1772078023.13","Cluster_2"
"1889","GSM1772078014.31","Cluster_2"
"1890","GSM1772078014.32","Cluster_2"
"1891","GSM1772078014.33","Cluster_1"
"1892","GSM1772078017.35","Cluster_1"
"1893","GSM1772092012.40","Cluster_1"
"1894","GSM1772092008.32","Cluster_1"
"1895","GSM1772089186.33","Cluster_1"
"1896","GSM1772096127.13","Cluster_1"
"1897","GSM1772078018.33","Cluster_1"
"1898","GSM1772078019.34","Cluster_1"
"1899","GSM1772089190.34","Cluster_1"
"1900","GSM1772078016.31","Cluster_1"
"1901","GSM1772078019.35","Cluster_2"
"1902","GSM1772078031.29","Cluster_1"
"1903","GSM1772092013.32","Cluster_1"
"1904","GSM1772078016.32","Cluster_2"
"1905","GSM1772078013.38","Cluster_1"
"1906","GSM1772075305.35","Cluster_1"
"1907","GSM1772092008.33","Cluster_2"
"1908","GSM1772075310.25","Cluster_1"
"1909","GSM1772078023.14","Cluster_2"
"1910","GSM1772075309.11","Cluster_1"
"1911","GSM1772075310.26","Cluster_1"
"1912","GSM1772092005.19","Cluster_1"
"1913","GSM1772078030.39","Cluster_1"
"1914","GSM1772078023.15","Cluster_2"
"1915","GSM1772075305.36","Cluster_1"
"1916","GSM1772075317.28","Cluster_1"
"1917","GSM1772075317.29","Cluster_2"
"1918","GSM1772075309.12","Cluster_2"
"1919","GSM1772075309.13","Cluster_1"
"1920","GSM1772078014.34","Cluster_2"
"1921","GSM1772078030.40","Cluster_1"
"1922","GSM1772075305.37","Cluster_2"
"1923","GSM1772092009.22","Cluster_1"
"1924","GSM1772092013.33","Cluster_1"
"1925","GSM1772075310.27","Cluster_1"
"1926","GSM1772096131.28","Cluster_1"
"1927","GSM1772078022.20","Cluster_1"
"1928","GSM1772078016.33","Cluster_1"
"1929","GSM1772092012.41","Cluster_1"
"1930","GSM1772096100.40","Cluster_1"
"1931","GSM1772096096.16","Cluster_1"
"1932","GSM1772096171.25","Cluster_1"
"1933","GSM1772078017.36","Cluster_1"
"1934","GSM1772078013.39","Cluster_1"
"1935","GSM1772075309.14","Cluster_1"
"1936","GSM1772092005.20","Cluster_1"
"1937","GSM1772078016.34","Cluster_1"
"1938","GSM1772092013.34","Cluster_1"
"1939","GSM1772078017.37","Cluster_1"
"1940","GSM1772075305.38","Cluster_1"
"1941","GSM1772058147.53","Cluster_2"
"1942","GSM1772096133.31","Cluster_1"
"1943","GSM1772092013.35","Cluster_1"
"1944","GSM1772078022.21","Cluster_1"
"1945","GSM1772078017.38","Cluster_1"
"1946","GSM1772078013.40","Cluster_1"
"1947","GSM1772078018.34","Cluster_1"
"1948","GSM1772078031.30","Cluster_2"
"1949","GSM1772078022.22","Cluster_1"
"1950","GSM1772078028.23","Cluster_1"
"1951","GSM1772078022.23","Cluster_1"
"1952","GSM1772075309.15","Cluster_1"
"1953","GSM1772075304.42","Cluster_1"
"1954","GSM1772075305.39","Cluster_1"
"1955","GSM1772096128.20","Cluster_1"
