"","Gene","log2( Max Expression Level )","Raw Gini Index","Normalized Gini Index","p-value"
"Ppic","Ppic",3.18586654531133,0.956137548245665,0.142598646383288,0.0855689451782548
"Tmem45a","Tmem45a",2.82781902461732,0.992280843066183,0.142581191504232,0.0856012464493931
"Spef1","Spef1",3.33628338786443,0.941670940956731,0.142579586815505,0.0856042164776206
"Tmem234","Tmem234",3.33628338786443,0.710391219497569,-0.0887001346436574,0.0856505248336985
"Zfp706","Zfp706",4.46597446450407,0.602020546001476,-0.0886706334838046,0.0857051627398443
"Lipg","Lipg",2.82781902461732,0.992191241527659,0.142491589965708,0.085767203058436
"Trnt1","Trnt1",3.33628338786443,0.710504862173212,-0.0885864919680148,0.0858611411800148
"Gpr37l1","Gpr37l1",4.76022094646651,0.806283912526678,0.14242719812189,0.0858866158670628
"Puf60","Puf60",3.59693514238723,0.685671468678525,-0.0885394293661349,0.0859484766961834
"Cfhr2","Cfhr2",2.82781902461732,0.992084670382255,0.142385018820304,0.0859649035793393
"Smox","Smox",2.60880924267552,0.783438045375218,-0.088523895196998,0.0859773185187584
"Fam160b1","Fam160b1",2.35049724708413,0.809672888772674,-0.0884880423304818,0.0860439130988304
"Hpca","Hpca",3.59693514238723,0.916509448961765,0.142298550917104,0.0861255609326931
"Dhx33","Dhx33",3.33628338786443,0.941382010282534,0.142290656141307,0.0861402406077998
"Eif4a1","Eif4a1",5.64673869830785,0.498583643155103,-0.0884263186505481,0.0861586515863356
"Sycp3","Sycp3",2.82781902461732,0.991972076788831,0.14227242522688,0.0861741466195562
"Gm4636","Gm4636",3.01792190799726,0.972468517332731,0.142242146700928,0.0862304809401823
"Eif2s2","Eif2s2",5.32553033156756,0.525825829049858,-0.0883811379063404,0.0862427108433701
"Lrrc8d","Lrrc8d",2.03562390973072,0.840021200249246,-0.0883655633201119,0.0862717017396271
"Arhgap1","Arhgap1",2.60880924267552,0.783616777998435,-0.0883451625737808,0.0863096871878801
"Clint1","Clint1",2.82781902461732,0.7613587280237,-0.0883409235382506,0.0863175816872503
"Emg1","Emg1",3.01792190799726,0.741892550424933,-0.0883338202068698,0.0863308116723283
"Foxf1","Foxf1",2.82781902461732,0.991870273414776,0.142170621852825,0.0863636649528754
"Dio2","Dio2",2.82781902461732,0.991859152037778,0.142159500475827,0.0863843875056122
"Zfp532","Zfp532",2.35049724708413,0.809870502501588,-0.0882904286015682,0.0864116616489292
"Sec24c","Sec24c",2.60880924267552,0.783695816025076,-0.0882661245471399,0.0864569712255527
"Fam173a","Fam173a",3.91647664443772,0.654585990904895,-0.0882343398976019,0.0865162535323989
"Cdkn2c","Cdkn2c",3.01792190799726,0.972304504857631,0.142078134225828,0.0865361110262716
"Fbrs","Fbrs",2.03562390973072,0.840177406867955,-0.0882093567014028,0.0865628716128113
"Crcp","Crcp",2.35049724708413,0.8099689269144,-0.0881920041887561,0.0865952620585947
"Rbm27","Rbm27",2.60880924267552,0.783772046227712,-0.0881898943445036,0.0865992009413881
"Dnajc18","Dnajc18",3.33628338786443,0.71095025496011,-0.0881410991811163,0.086690334336701
"Tmem232","Tmem232",3.01792190799726,0.972167448607239,0.141941077975437,0.0867921298614515
"Slc13a3","Slc13a3",3.01792190799726,0.972157195983297,0.141930825351495,0.0868113043240257
"Frem2","Frem2",3.01792190799726,0.972154353306186,0.141927982674383,0.0868166212606434
"Asah1","Asah1",3.81762325751143,0.664431517389076,-0.0880638723129563,0.0868347153102609
"Hectd1","Hectd1",3.71149490665009,0.67492808431432,-0.0880602414898567,0.0868415078047059
"Atp13a4","Atp13a4",3.33628338786443,0.941003643489177,0.14191228934795,0.0868459784012675
"Mff","Mff",3.91647664443772,0.654801329361681,-0.0880190014408154,0.0869186869919641
"Dlx2","Dlx2",3.01792190799726,0.972080210792869,0.141853840161066,0.0869553831926772
"Grin2a","Grin2a",2.82781902461732,0.991492146596859,0.141792495034908,0.0870703192830179
"Slc10a4","Slc10a4",2.82781902461732,0.991480835110853,0.141781183548902,0.0870915248418375
"Gripap1","Gripap1",3.18586654531133,0.725624198839915,-0.087914703022462,0.0871141061830164
"Dynlt1b","Dynlt1b",4.39917109381982,0.609006786891604,-0.087878031685138,0.0871828935030256
"Tardbp","Tardbp",4.09592441999854,0.637639660597916,-0.0878547753664267,0.0872265382265271
"Hs3st4","Hs3st4",3.33628338786443,0.940751665314751,0.141660311173524,0.0873183642555765
"Galnt9","Galnt9",3.47248777146274,0.927763866757721,0.141623256713505,0.0873879920747838
"Ehd2","Ehd2",2.82781902461732,0.991321903979742,0.141622252417791,0.0873898797905749
"Itgb1bp1","Itgb1bp1",3.59693514238723,0.915818278133643,0.141607380088982,0.0874178379983689
"Eogt","Eogt",3.18586654531133,0.955141266921372,0.141602365058994,0.0874272671628305
"Npl","Npl",3.01792190799726,0.971790396921287,0.141564026289485,0.0874993760775541
"Eci2","Eci2",3.01792190799726,0.742551572918065,-0.0876747977137373,0.0875648509017115
"Gclm","Gclm",3.33628338786443,0.711438964094162,-0.0876523900470643,0.0876070401232332
"Zrsr1","Zrsr1",2.82781902461732,0.76206012413232,-0.0876395274296305,0.087631264748755
"Rwdd4a","Rwdd4a",2.03562390973072,0.840751658429515,-0.0876351051398432,0.0876395945590761
"Ptprr","Ptprr",3.91647664443772,0.884270700019391,0.141450369216894,0.0877134071540371
"Ykt6","Ykt6",2.60880924267552,0.784389212194347,-0.0875727283778696,0.0877571501626174
"Sgta","Sgta",3.33628338786443,0.711579961220882,-0.0875113929203443,0.0878728579771492
"Gm13498","Gm13498",2.60880924267552,0.784465858984411,-0.0874960815878049,0.0879017601644205
"Rpl41","Rpl41",5.1333991254172,0.543339022463249,-0.0874758526364535,0.0879399558846464
"Kpna2","Kpna2",4.64961545906341,0.815179287419738,0.141319465419647,0.0879603997535524
"Napa","Napa",4.25550073314839,0.622877021909715,-0.0874598372229466,0.0879702045021365
"Sox18","Sox18",3.01792190799726,0.97151227625834,0.141285905626538,0.0880238046685431
"Sun1","Sun1",2.82781902461732,0.762273346287659,-0.0874263052742923,0.0880335620612669
"Pkp4","Pkp4",3.91647664443772,0.655432813898894,-0.0873875169036028,0.088106893898257
"Setx","Setx",2.60880924267552,0.784590779113307,-0.0873711614589091,0.0881378285338446
"Zfr","Zfr",4.86294724802092,0.567328147498867,-0.0873258216031805,0.0882236265250508
"Cd55","Cd55",3.33628338786443,0.940270506108202,0.141179151966976,0.0882257222398492
"Aph1a","Aph1a",2.60880924267552,0.784641937809277,-0.0873200027629388,0.0882346421997155
"Rfc2","Rfc2",3.01792190799726,0.742915333278385,-0.0873110373534172,0.0882516166665159
"Slc7a8","Slc7a8",3.47248777146274,0.927300591153959,0.141159981109744,0.0882620192002724
"Epb4.1l1","Epb4.1l1",3.01792190799726,0.742938788999996,-0.0872875816318064,0.0882960375699113
"Sap30bp","Sap30bp",2.60880924267552,0.784707185674179,-0.0872547548980375,0.0883582334557246
"Sf3b2","Sf3b2",4.25550073314839,0.623117799718962,-0.0872190594137001,0.0884259017278516
"Stoml3","Stoml3",3.01792190799726,0.971282051282051,0.141055680650249,0.0884596905006841
"Gm17455","Gm17455",3.18586654531133,0.954493378503234,0.140954476640856,0.0886518084944771
"Rngtt","Rngtt",2.35049724708413,0.811084788325318,-0.087076142777838,0.0886972169834205
"Pet100","Pet100",4.09592441999854,0.638442183598802,-0.0870522523655404,0.0887426313463367
"Serpine2","Serpine2",5.04875931191986,0.779104297488149,0.140888102099745,0.0887779775133963
"Gmpr2","Gmpr2",2.35049724708413,0.811130586539191,-0.087030344563965,0.0887842920934086
"Plekhh3","Plekhh3",3.18586654531133,0.954398166236878,0.140859264374501,0.0888328357740282
"Ryk","Ryk",2.60880924267552,0.784957744684347,-0.0870041958878695,0.0888340365194311
"Spry3","Spry3",3.01792190799726,0.971011080475438,0.140784709843636,0.0889747784910752
"Smim14","Smim14",3.18586654531133,0.726615423250905,-0.0869234786114721,0.0889877214475723
"Aspn","Aspn",3.01792190799726,0.971004259359558,0.140777888727756,0.0889877734874786
"Plin5","Plin5",3.01792190799726,0.970938330805239,0.140711960173436,0.0891134476585292
"Robo4","Robo4",3.01792190799726,0.970912169751006,0.140685799119204,0.0891633529099074
"Dpy19l3","Dpy19l3",3.71149490665009,0.903652030778994,0.140663704974817,0.0892055162547851
"Kdm6a","Kdm6a",2.35049724708413,0.811356944436733,-0.0868039866664229,0.0892155962104197
"Med10","Med10",3.01792190799726,0.743425649272529,-0.0868007213592739,0.0892218293391606
"Fbxl22","Fbxl22",2.82781902461732,0.990352759419792,0.140653107857841,0.0892257445191268
"Gemin4","Gemin4",3.33628338786443,0.939708007281052,0.140616653139826,0.0892953570273316
"Rbbp7","Rbbp7",3.33628338786443,0.712349451706221,-0.086741902435006,0.0893341639898494
"Zfp36l2","Zfp36l2",4.00898878322726,0.874411029446447,0.140560580048477,0.0894025108787653
"Wdr45b","Wdr45b",3.18586654531133,0.726845273857547,-0.0866936280048298,0.089426438946641
"Igfbp3","Igfbp3",3.01792190799726,0.970738046130716,0.140511675498914,0.0894960439414488
"Rtcb","Rtcb",3.71149490665009,0.67633959231956,-0.0866487334846167,0.0895123169243958
"Srd5a1","Srd5a1",4.17791779219584,0.858131647403602,0.140454320088079,0.0896058325182918
"Exoc4","Exoc4",2.03562390973072,0.841789528269356,-0.0865972353000023,0.0896109024534942
"Eif3j2","Eif3j2",2.82781902461732,0.763104069671595,-0.0865955818903557,0.089614068994731
"Srp72","Srp72",4.00898878322726,0.647258322494143,-0.0865921269038267,0.0896206861094959
"Pmvk","Pmvk",3.71149490665009,0.67640955395917,-0.0865787718450066,0.089646267616074
"Magi2","Magi2",2.60880924267552,0.785404973898601,-0.0865569666736155,0.0896880469128962
"Nucks1","Nucks1",4.17791779219584,0.631122289321918,-0.0865550379936056,0.0896917430125712
"Eif1ax","Eif1ax",3.01792190799726,0.743672202057838,-0.0865541685739645,0.0896934091951705
"Pbxip1","Pbxip1",4.5909612413426,0.819604733599144,0.140399667426413,0.0897105406966033
"Srsf11","Srsf11",4.64961545906341,0.587323914047163,-0.0865359079529286,0.0897284097297614
"Arid1b","Arid1b",2.82781902461732,0.763178524860138,-0.0865211267018129,0.0897567487145798
"Rorb","Rorb",4.17791779219584,0.858004324585378,0.140326997269854,0.0898499091661607
"Rasgef1b","Rasgef1b",4.25550073314839,0.850656480841209,0.140319621708547,0.0898640631748629
"Mob4","Mob4",3.71149490665009,0.676534591601491,-0.0864537342026861,0.0898860396281753
"Trpc3","Trpc3",3.18586654531133,0.953838364251395,0.140299462389018,0.0899027582018448
"Snrnp70","Snrnp70",3.59693514238723,0.687769195767744,-0.0864417022769159,0.0899091371475825
"Rnf181","Rnf181",3.71149490665009,0.676559667225809,-0.0864286585783685,0.0899341819356971
"Sarnp","Sarnp",4.32912359629157,0.6170047945821,-0.0864159822291688,0.0899585263553196
"Lair1","Lair1",3.01792190799726,0.970488054402118,0.140261683770316,0.0899753061305121
"Stx4a","Stx4a",2.60880924267552,0.785562305045891,-0.0863996355263248,0.0899899267705099
"Polr2d","Polr2d",3.33628338786443,0.712707804708317,-0.0863835494329095,0.0900208345306093
"Ddx27","Ddx27",2.35049724708413,0.811810010733394,-0.0863509203697621,0.0900835521167503
"Prkch","Prkch",3.18586654531133,0.953735360289325,0.140196458426948,0.0901006635806939
"Gm11627","Gm11627",2.82781902461732,0.989850280150638,0.140150628588687,0.090188822138661
"Gnl2","Gnl2",3.01792190799726,0.743947419450313,-0.0862789511814895,0.0902220016430806
"Tnrc6c","Tnrc6c",2.60880924267552,0.785693878870144,-0.0862680617020719,0.0902429638566698
"Slc5a3","Slc5a3",3.18586654531133,0.72727340933927,-0.086265492523107,0.0902479100454711
"Pcyt1a","Pcyt1a",2.60880924267552,0.785711893768152,-0.0862500468040638,0.0902776504208278
"Dnal1","Dnal1",2.60880924267552,0.785713738883383,-0.0862482016888326,0.0902812036342527
"Slc38a9","Slc38a9",2.35049724708413,0.811923008827174,-0.0862379222759816,0.0903010010188106
"Babam1","Babam1",2.35049724708413,0.811962825566545,-0.0861981055366109,0.09037771552926
"Ppm1b","Ppm1b",3.71149490665009,0.676833727462635,-0.0861545983415424,0.0904615957240673
"Klf9","Klf9",3.81762325751143,0.666344191029255,-0.0861511986727772,0.0904681525883601
"Pi15","Pi15",3.18586654531133,0.953521364634352,0.139982462771975,0.0905128558693386
"Krt222","Krt222",3.33628338786443,0.93903220688561,0.139940852744384,0.0905931662252403
"Pbdc1","Pbdc1",2.82781902461732,0.763631277000047,-0.0860683745619036,0.0906280026117746
"Kcna1","Kcna1",5.42961596420174,0.745239970804231,0.139921893558293,0.0906297763588842
"Tmem63b","Tmem63b",3.47248777146274,0.700089346327959,-0.0860512637162566,0.0906610525520635
"Zfp825","Zfp825",2.82781902461732,0.989566529880666,0.139866878318715,0.0907360727932384
"Zcchc17","Zcchc17",4.5298209465287,0.598822862628059,-0.0859844628351107,0.0907901654240031
"Dkc1","Dkc1",2.35049724708413,0.812190472185426,-0.0859704589177303,0.0908172495140221
"Mapkap1","Mapkap1",2.03562390973072,0.842457417924882,-0.0859293456444757,0.0908967987297297
"Robo2","Robo2",3.47248777146274,0.925906274523584,0.139765664479368,0.0909318724299735
"Phldb2","Phldb2",3.18586654531133,0.95329637614208,0.139757474279703,0.0909477301876392
"Lhfpl5","Lhfpl5",3.91647664443772,0.882577707467534,0.139757376665037,0.0909479192002504
"Kank3","Kank3",3.33628338786443,0.9388429048498,0.139751550708574,0.0909592006071287
"Lca5l","Lca5l",3.01792190799726,0.969946977023377,0.139720606391574,0.091019138714836
"Gm11517","Gm11517",3.01792190799726,0.969939144037834,0.139712773406031,0.0910343155915623
"Psma3","Psma3",4.70597790168252,0.582996670503633,-0.0857533680260639,0.0912378784075303
"Ctr9","Ctr9",3.33628338786443,0.713338069053821,-0.085753285087406,0.0912380393825978
"Fadd","Fadd",2.82781902461732,0.98929894010982,0.139599288547869,0.0912544099166861
"Nedd9","Nedd9",3.33628338786443,0.938665567065272,0.139574212924046,0.0913030951541046
"Asf1a","Asf1a",2.35049724708413,0.812446682810276,-0.0857142482928798,0.0913138290048349
"Gle1","Gle1",2.03562390973072,0.842679905464333,-0.0857068581050253,0.0913281822480211
"Src","Src",3.47248777146274,0.700472673754214,-0.0856679362900011,0.0914038039069346
"Ghr","Ghr",3.33628338786443,0.93860014372241,0.139508789581184,0.0914302076173373
"Syt14","Syt14",2.82781902461732,0.989179755671902,0.139480104109951,0.0914859826024926
"Adrm1","Adrm1",2.82781902461732,0.764085636926436,-0.0856140146355151,0.0915086456123899
"Aars","Aars",3.18586654531133,0.727938150630513,-0.0856007512318642,0.0915344477509356
"Zzz3","Zzz3",2.60880924267552,0.786408824201413,-0.0855531163708034,0.0916271593152214
"Snapc5","Snapc5",3.01792190799726,0.744683664985667,-0.0855427056461353,0.0916474309344142
"Vapb","Vapb",2.60880924267552,0.786436373301382,-0.0855255672708336,0.0916808097797421
"Col8a2","Col8a2",3.33628338786443,0.938457392977212,0.139366038835986,0.0917080164779182
"Zfp386","Zfp386",2.03562390973072,0.842892622211994,-0.0854941413573642,0.0917420385545444
"Phf6","Phf6",2.03562390973072,0.84292975907518,-0.0854570044941784,0.0918144333208269
"Ntan1","Ntan1",3.01792190799726,0.744796040397105,-0.0854303302346977,0.0918664583478477
"Cnn1","Cnn1",2.82781902461732,0.988965827844396,0.139266176282445,0.0919027315785714
"Ubqln2","Ubqln2",4.09592441999854,0.640134934951804,-0.0853595010125388,0.0920047084291703
"Mrpl21","Mrpl21",3.01792190799726,0.744873953043516,-0.0853524175882866,0.0920185428866588
"Bola2","Bola2",4.00898878322726,0.648525945075662,-0.0853245043223083,0.0920730745783275
"Tecpr2","Tecpr2",2.60880924267552,0.786655566922763,-0.0853063736494529,0.0921085076944067
"Hpcal1","Hpcal1",4.39917109381982,0.836001714887038,0.139116896310297,0.0921943729956855
"Abcf3","Abcf3",3.18586654531133,0.728287910001881,-0.0852509918604966,0.092216803885157
"Nmbr","Nmbr",2.82781902461732,0.988771722832633,0.139072071270682,0.0922820792147555
"Fezf2","Fezf2",2.82781902461732,0.988733759937948,0.139034108375998,0.092356407008478
"Uba1","Uba1",4.17791779219584,0.632512776742685,-0.0851645505728381,0.0923860236158879
"Tmem18","Tmem18",2.35049724708413,0.812998350645564,-0.0851625804575916,0.0923898830415862
"Ndufaf4","Ndufaf4",2.82781902461732,0.764583764703562,-0.0851158868583886,0.0924813900161361
"Ube2a","Ube2a",2.82781902461732,0.764624703823056,-0.085074947738895,0.0925616749032973
"Car9","Car9",3.01792190799726,0.969118102787428,0.138891732155626,0.0926355609819819
"Gm5089","Gm5089",2.82781902461732,0.988584334257263,0.138884682695312,0.0926493989043174
"Zfp410","Zfp410",2.60880924267552,0.786945631058214,-0.0850163095140021,0.0926767589487867
"Gm21949","Gm21949",3.71149490665009,0.677981679655656,-0.0850066461485214,0.0926957345323637
"Churc1","Churc1",3.81762325751143,0.667499582196987,-0.0849958075050451,0.0927170213835049
"Rusc2","Rusc2",3.47248777146274,0.701164106399708,-0.0849765036445067,0.0927549426828692
"Cpxm2","Cpxm2",2.82781902461732,0.988518632583924,0.138818981021973,0.0927784432583827
"Nab2","Nab2",2.82781902461732,0.9884727256455,0.13877307408355,0.0928686877115928
"Zfp512","Zfp512",3.01792190799726,0.745353622712201,-0.0848727479196014,0.0929589612237806
"Nlrc4","Nlrc4",2.82781902461732,0.988408193258014,0.138708541696063,0.0929956560322516
"Gbp3","Gbp3",3.01792190799726,0.968919562113279,0.138693191481477,0.0930258766641202
"Ppt2","Ppt2",3.47248777146274,0.924828552466632,0.138687942422417,0.0930362123792868
"Epc2","Epc2",2.35049724708413,0.813349497734805,-0.0848114333683513,0.0930796820309166
"Ube3c","Ube3c",2.60880924267552,0.78715253962912,-0.0848094009430961,0.0930836856093253
"Suclg1","Suclg1",4.09592441999854,0.640770874281772,-0.0847235616825709,0.0932528925337457
"Pmpcb","Pmpcb",3.18586654531133,0.728857204331923,-0.0846816975304545,0.0933354978310895
"Slc52a3","Slc52a3",2.82781902461732,0.988210199728524,0.138510548166573,0.0933860116634998
"Tmem158","Tmem158",4.32912359629157,0.841923373513535,0.138502596702267,0.0934017136755953
"Cdc14a","Cdc14a",3.18586654531133,0.951997846143491,0.138458944281114,0.0934879502578485
"Sim1","Sim1",3.18586654531133,0.951975524098852,0.138436622236474,0.0935320708006667
"Caskin1","Caskin1",3.33628338786443,0.714532941014465,-0.0845584131267619,0.0935790735181098
"Bai3","Bai3",4.25550073314839,0.848743963541645,0.138407104408983,0.0935904377474309
"Rpl17","Rpl17",4.00898878322726,0.649364383777267,-0.0844860656207032,0.09372223044849
"Sncb","Sncb",4.17791779219584,0.856013905308788,0.138336577993265,0.0937300017407846
"Hydin","Hydin",3.33628338786443,0.937364781232749,0.138273427091523,0.0938551007393362
"Srp9","Srp9",3.33628338786443,0.714684929922337,-0.0844064242188892,0.0938800069887379
"Fgf12","Fgf12",4.5909612413426,0.817451392473515,0.138246326300784,0.0939088239205074
"Tspan3","Tspan3",5.21334728173344,0.539515341129233,-0.0843566792213749,0.09397865556826
"Fkbp1b","Fkbp1b",3.18586654531133,0.951711055467031,0.138172153604654,0.0940559760258682
"Epn1","Epn1",2.35049724708413,0.813858673570077,-0.0843022575330791,0.0940866660224098
"Htr2c","Htr2c",3.59693514238723,0.912342333821099,0.138131435776439,0.0941368289150156
"Mmp11","Mmp11",2.82781902461732,0.987819702714088,0.138120051152137,0.0941594443928881
"Elp2","Elp2",3.47248777146274,0.701875415791816,-0.0842651942523988,0.09416027774176
"Cacng4","Cacng4",2.82781902461732,0.987797019734193,0.138097368172242,0.094204515924519
"Brix1","Brix1",2.82781902461732,0.765531335911445,-0.0841683156505056,0.0943528898695033
"S100a13","S100a13",4.5909612413426,0.817220881267563,0.138015815094832,0.0943666949787217
"Rb1cc1","Rb1cc1",3.81762325751143,0.668342423701722,-0.0841529660003095,0.0943834343885051
"Ap4e1","Ap4e1",2.03562390973072,0.844262162112661,-0.0841246014566972,0.0944398966416361
"Hspa12b","Hspa12b",3.01792190799726,0.968105393095816,0.137879022464013,0.0946391873435847
"Gabbr2","Gabbr2",3.59693514238723,0.912088583154473,0.137877685109812,0.0946418542270837
"Slc32a1","Slc32a1",3.59693514238723,0.912043359115126,0.137832461070466,0.0947320703099972
"BC005561","BC005561",3.18586654531133,0.729604006763938,-0.0839348950984393,0.0948181651727358
"Extl1","Extl1",3.01792190799726,0.967992124222491,0.137765753590688,0.0948652587324679
"Tpt1","Tpt1",5.58796498888268,0.508041092215026,-0.0838942587040948,0.0948993378576381
"Rprd1b","Rprd1b",2.35049724708413,0.814286082173003,-0.0838748489301534,0.0949381276542282
"Ehmt2","Ehmt2",2.35049724708413,0.814303784984413,-0.0838571461187428,0.0949735163261203
"Rgs7","Rgs7",3.81762325751143,0.89020375168739,0.137708361985358,0.0949799574145789
"Txndc9","Txndc9",3.59693514238723,0.690363626444317,-0.0838472716003433,0.094993260129272
"Oaz1-ps","Oaz1-ps",5.67525138605026,0.500786241760778,-0.0838422525642968,0.095003296700097
"Vav3","Vav3",3.18586654531133,0.95123106293374,0.137692161071362,0.095012353863165
"Cyb561a3","Cyb561a3",3.33628338786443,0.936783288018036,0.13769193387681,0.0950128082346987
"Prelid1","Prelid1",3.01792190799726,0.746409780052746,-0.0838165905790567,0.0950546252021434
"Fam214a","Fam214a",4.5909612413426,0.816795049246755,0.137589983074024,0.0952168635033699
"Timm44","Timm44",3.33628338786443,0.715357211608159,-0.0837341425330673,0.0952196740880649
"Cyc1","Cyc1",3.33628338786443,0.715358311274962,-0.0837330428662644,0.095221876884766
"Scara3","Scara3",2.82781902461732,0.987247107491436,0.137547455929485,0.0953020772046793
"Bap1","Bap1",2.60880924267552,0.788280037332987,-0.0836819032392289,0.095324358641675
"Kcne1l","Kcne1l",2.82781902461732,0.987222637746198,0.137522986184247,0.0953511338603898
"Tmem115","Tmem115",1.63226821549951,0.867079573725447,-0.0836503039498194,0.0953877229229791
"Serpind1","Serpind1",2.82781902461732,0.987150151897098,0.137450500335147,0.0954965617276264
"Gna13","Gna13",3.01792190799726,0.746652777214082,-0.08357359341772,0.0955416752347993
"Bccip","Bccip",3.47248777146274,0.702571641753294,-0.0835689682909209,0.0955509633606879
"Trim8","Trim8",3.18586654531133,0.730024103407101,-0.0835147984552768,0.0956597960665243
"Taok3","Taok3",3.01792190799726,0.746723247910352,-0.0835031227214506,0.0956832657460804
"Iigp1","Iigp1",2.82781902461732,0.987055935161357,0.137356283599406,0.0956858320330751
"Spin2c","Spin2c",3.18586654531133,0.950893663116086,0.137354761253709,0.095688892510156
"Efna5","Efna5",4.09592441999854,0.862816186210812,0.137321750246469,0.0957552745407283
"Micu1","Micu1",2.35049724708413,0.814712733814609,-0.0834481972885471,0.0957937295534591
"Bex4","Bex4",4.86294724802092,0.791945529224193,0.137291560122145,0.095816013694907
"Pnkp","Pnkp",2.03562390973072,0.84500094619315,-0.0833858173762085,0.0959192992488617
"Mrps14","Mrps14",4.00898878322726,0.650497949914843,-0.0833524994831272,0.0959864171732084
"Mllt6","Mllt6",2.03562390973072,0.845050711183224,-0.0833360523861344,0.0960195621000843
"Mcm3ap","Mcm3ap",2.03562390973072,0.845056036901471,-0.0833307266678873,0.0960302965297462
"Slc25a18","Slc25a18",3.59693514238723,0.911364767909271,0.13715386986461,0.0960933904974694
"Adipor1","Adipor1",3.59693514238723,0.690924029416449,-0.0832868686282112,0.0961187296261512
"Acpl2","Acpl2",3.33628338786443,0.936181767170255,0.137090413029028,0.0962214227463837
"Ctsb","Ctsb",4.5909612413426,0.595969994335465,-0.083235071837266,0.0962232471046156
"Slc35a4","Slc35a4",1.63226821549951,0.867525642772339,-0.0832042349029271,0.0962855106693424
"Ogt","Ogt",4.32912359629157,0.620218331840752,-0.0832024449705168,0.0962891256722074
"Pld3","Pld3",5.28909670241999,0.754382511551795,0.137046377145718,0.0963103444220521
"Hipk1","Hipk1",5.09169983413681,0.771432392940411,0.136977753207136,0.096449037137937
"Naa50","Naa50",2.60880924267552,0.788849272096671,-0.0831126684755452,0.0964705690571885
"Aurkaip1","Aurkaip1",4.00898878322726,0.650773659324144,-0.0830767900738258,0.0965431515566082
"Rer1","Rer1",3.59693514238723,0.691141187159627,-0.0830697108850333,0.0965574775904614
"Kmt2a","Kmt2a",3.91647664443772,0.659758318652143,-0.083062012150354,0.0965730591614313
"Cdca8","Cdca8",2.82781902461732,0.986606831214161,0.13690717965221,0.0965918231440624
"Mink1","Mink1",2.35049724708413,0.815148667504688,-0.0830122635984677,0.0966737904485565
"C330013E15Rik","C330013E15Rik",2.82781902461732,0.986513476827613,0.136813825265662,0.0967809383180947
"Fam45a","Fam45a",2.35049724708413,0.815207277053565,-0.0829536540495907,0.0967925625456484
"Gucd1","Gucd1",3.18586654531133,0.950290360046458,0.13675145818408,0.0969074315352672
"Cnot8","Cnot8",2.60880924267552,0.789080220780414,-0.0828817197918025,0.0969384835541268
"Pcdhgb4","Pcdhgb4",4.17791779219584,0.634825493375498,-0.0828518339400256,0.0969991554516646
"Tprgl","Tprgl",3.81762325751143,0.669693442634349,-0.0828019470676827,0.0971004939356772
"Ndp","Ndp",3.01792190799726,0.966880670915164,0.136654300283362,0.0971047294291028
"Trappc1","Trappc1",3.01792190799726,0.747457452693055,-0.0827689179387476,0.0971676309176158
"Usp19","Usp19",2.60880924267552,0.789201592005172,-0.0827603485670436,0.0971850550991602
"Ap4b1","Ap4b1",1.63226821549951,0.867971600825004,-0.0827582768502619,0.0971892678839102
"Nat8","Nat8",2.82781902461732,0.986309870079504,0.136610218517553,0.0971943431349732
"Ppfibp1","Ppfibp1",3.91647664443772,0.879423800764115,0.136603469961618,0.0972080676114209
"Col26a1","Col26a1",3.01792190799726,0.966829253740249,0.136602883108446,0.0972092611565532
"Creb3l2","Creb3l2",3.01792190799726,0.96682491025328,0.136598539621478,0.097218095298007
"Akt2","Akt2",2.35049724708413,0.815421153149593,-0.0827397779535628,0.0972268908728673
"Map2k7","Map2k7",2.35049724708413,0.815434422673212,-0.0827265084299444,0.0972538849634839
"Plcxd2","Plcxd2",4.00898878322726,0.870431352301971,0.136580902904001,0.0972539723588276
"Mier3","Mier3",2.03562390973072,0.845679537521815,-0.0827072260475431,0.0972931207677511
"Wwtr1","Wwtr1",3.59693514238723,0.910768869621771,0.13655797157711,0.0973006343751308
"Naa60","Naa60",2.82781902461732,0.767006432792911,-0.0826932187690397,0.0973216300689076
"Bmf","Bmf",3.18586654531133,0.950073013498593,0.136534111636216,0.0973492034249565
"Edem3","Edem3",2.60880924267552,0.789286042330958,-0.0826758982412578,0.0973568913686496
"Drg1","Drg1",3.81762325751143,0.669839623358565,-0.0826557663434669,0.0973978878597627
"Tsn","Tsn",4.76022094646651,0.581211404437006,-0.0826453099677827,0.0974191861646215
"Foxj3","Foxj3",2.35049724708413,0.815541160114769,-0.0826197709883869,0.09747122017308
"Zc3h13","Zc3h13",3.47248777146274,0.703524371422696,-0.0826162386215189,0.0974784187451305
"Elp6","Elp6",1.63226821549951,0.868172282321178,-0.0825575953540882,0.0975979842008629
"Gch1","Gch1",3.01792190799726,0.966603468368962,0.13637709773716,0.0976692629950171
"Cdh19","Cdh19",3.47248777146274,0.922505829938207,0.136365219893992,0.0976935063287508
"Mir344f","Mir344f",2.82781902461732,0.986053090842289,0.136353439280338,0.0977175555694057
"Arhgap6","Arhgap6",3.71149490665009,0.899319092176149,0.136330766371972,0.0977638528289586
"Sytl4","Sytl4",2.82781902461732,0.985989118160353,0.136289466598402,0.0978482267938373
"Nsa2","Nsa2",3.91647664443772,0.660386776122256,-0.0824335546802406,0.0978512401056061
